site,imt,return_period,iml_total,Interface,Intraslab,Crustal,sum,split,intra_slab,slab_deep,deep_nest
santiago_centro,PGA,475,0.8775130125695503,41.07735988446795,57.36780574135476,1.4843679887742292,99.92953361459693,gmm_crust_ask,,,
santiago_centro,PGA,2475,1.658443125916414,40.06281442151461,59.671287517682394,0.2401373027227933,99.97423924191979,gmm_crust_ask,,,
santiago_penalolen,PGA,475,0.8084242431528512,35.59003617438141,60.13479866150539,4.267277422836309,99.99211225872313,gmm_crust_ask,,,
santiago_penalolen,PGA,2475,1.5139310926781104,33.74098188873519,64.09140361859687,2.1575507034663217,99.98993621079839,gmm_crust_ask,,,
valparaiso,PGA,475,1.5095542571855018,50.92879295756679,49.009618801524915,0.05368131503547408,99.99209307412718,gmm_crust_ask,,,
valparaiso,PGA,2475,2.8195237917052687,52.39981086672828,47.5978465111768,0.0017578932584690946,99.99941527116356,gmm_crust_ask,,,
antofagasta,PGA,475,1.3906998906880277,61.178692135814025,38.661221181111344,0.13410250905393112,99.9740158259793,gmm_crust_bssa,,,
antofagasta,PGA,2475,2.6631554153918477,63.96402749609125,36.034864273836746,0.0,99.998891769928,gmm_crust_bssa,,,
concepcion,PGA,475,1.4186108467945104,54.18650764692061,45.53334354189065,0.2594710897387151,99.97932227854997,gmm_crust_bssa,,,
concepcion,PGA,2475,2.6661439902803568,55.8467626203089,44.149454189149715,0.0,99.99621680945862,gmm_crust_bssa,,,
copiapo,PGA,475,1.0696728421253523,57.90779721131886,41.12192692190083,0.9397591030637923,99.96948323628348,gmm_crust_bssa,,,
copiapo,PGA,2475,2.071700936951916,59.742382610730814,40.15616513074329,0.06542764902630947,99.96397539050041,gmm_crust_bssa,,,
