id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class,time,mc_window,tc_years,mc_window_index
198210,2020-05-24T09:59:21,-74.588,-16.343,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2020-05-24T09:59:21,4.4,6.997675171749436,10
199252,2020-07-02T20:05:27,-73.411,-34.511,10.0,4.7,mw,,,1.9,0.201,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2020-07-02T20:05:27,4.4,6.997675171749436,10
199835,2020-07-24T10:08:37,-74.653,-16.579,10.0,4.6,mw,,,1.9,0.187,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2020-07-24T10:08:37,4.4,6.997675171749436,10
201747,2020-09-17T18:44:47,-72.872,-31.104,10.08,4.8,mw,,,2.0,0.203,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2020-09-17T18:44:47,4.4,6.997675171749436,10
201752,2020-09-17T18:44:50,-72.664,-31.203,37.8,4.4,mw,,,3.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2020-09-17T18:44:50,4.4,6.997675171749436,10
202296,2020-10-06T05:06:40,-75.162,-38.343,10.0,5.2,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2020-10-06T05:06:40,4.4,6.997675171749436,10
202297,2020-10-06T05:06:43,-74.732,-38.338,15.0,4.8,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2020-10-06T05:06:43,4.4,6.997675171749436,10
204507,2020-12-19T10:38:54,-72.726,-28.837,8.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2020-12-19T10:38:54,4.4,6.997675171749436,10
204511,2020-12-19T10:38:57,-72.676,-28.813,20.05,4.4,mw,,,5.1,0.058,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2020-12-19T10:38:57,4.4,6.997675171749436,10
204510,2020-12-19T10:38:58,-72.517,-28.754,23.5,4.7,mw,,,8.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2020-12-19T10:38:58,4.4,6.997675171749436,10
204788,2020-12-27T07:11:14,-74.33,-16.22,39.4,5.7,mw,0.01,0.01,0.3,,276.0,41.0,65.0,128.0,53.0,110.0,3.7737e+17,-3.816e+17,4230000000000000.0,4300000000000000.0,1.545e+16,1.2154e+17,GCMT,,outer_rise,,outer_rise,2020-12-27T07:11:14,4.4,6.997675171749436,10
204794,2020-12-27T22:02:41,-75.099,-39.356,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2020-12-27T22:02:41,4.4,6.997675171749436,10
204819,2020-12-28T08:51:16,-75.137,-39.443,14.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2020-12-28T08:51:16,4.4,6.997675171749436,10
204918,2020-12-31T02:28:50,-74.058,-17.05,30.94,5.0,mw,,,10.5,0.146,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2020-12-31T02:28:50,4.4,6.997675171749436,10
205088,2021-01-05T16:05:40,-72.445,-27.472,10.0,4.4,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-01-05T16:05:40,4.4,6.997675171749436,10
205539,2021-01-21T16:00:35,-71.775,-27.23,35.4,4.4,mw,,,5.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-01-21T16:00:35,4.4,6.997675171749436,10
206206,2021-02-15T03:52:49,-73.991,-34.713,22.9,4.4,mw,,,9.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-02-15T03:52:49,4.4,6.997675171749436,10
206202,2021-02-15T03:52:51,-73.771,-34.724,14.59,4.7,mw,,,5.6,0.238,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-02-15T03:52:51,4.4,6.997675171749436,10
206446,2021-02-24T17:05:50,-72.243,-28.589,26.0,4.5,mw,,,4.8,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-02-24T17:05:50,4.4,6.997675171749436,10
206585,2021-03-02T03:43:47,-73.27,-31.252,35.0,4.5,mw,,,2.0,0.262,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-03-02T03:43:47,4.4,6.997675171749436,10
207343,2021-04-04T17:50:23,-74.994,-37.286,35.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2021-04-04T17:50:23,4.4,6.997675171749436,10
207784,2021-04-21T00:38:44,-71.419,-21.349,5.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2021-04-21T00:38:44,4.4,6.997675171749436,10
207790,2021-04-21T00:38:47,-71.293,-21.322,15.1,4.4,mw,,,9.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-04-21T00:38:47,4.4,6.997675171749436,10
208861,2021-05-28T10:00:29,-73.276,-33.811,20.0,4.4,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-05-28T10:00:29,4.4,6.997675171749436,10
208929,2021-05-31T11:04:35,-71.82,-23.363,10.0,4.9,mw,,,1.8,0.06,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-05-31T11:04:35,4.4,6.997675171749436,10
209072,2021-06-05T03:05:00,-74.1,-35.01,19.0,5.4,mw,,,,,19.0,33.0,-114.0,226.0,60.0,-75.0,-1.0279e+17,3.203e+16,7.076e+16,1.0888e+17,5.789e+16,5.71e+16,GCMT,,outer_rise,,outer_rise,2021-06-05T03:05:00,4.4,6.997675171749436,10
209149,2021-06-08T07:21:47,-74.155,-16.689,10.0,5.2,mw,,,1.8,0.066,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-06-08T07:21:47,4.4,6.997675171749436,10
210641,2021-07-24T13:55:59,-73.487,-34.355,11.0,5.0,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2021-07-24T13:55:59,4.4,6.997675171749436,10
210642,2021-07-24T13:56:00,-73.454,-34.33,16.4,4.7,mw,,,4.4,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-07-24T13:56:00,4.4,6.997675171749436,10
210785,2021-07-30T00:18:36,-71.845,-27.137,2.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2021-07-30T00:18:36,4.4,6.997675171749436,10
210890,2021-08-03T05:17:32,-74.923,-38.662,10.0,4.6,mw,,,1.9,0.176,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-08-03T05:17:32,4.4,6.997675171749436,10
211147,2021-08-12T05:29:24,-71.351,-19.877,14.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2021-08-12T05:29:24,4.4,6.997675171749436,10
211304,2021-08-16T10:14:47,-74.744,-36.014,10.0,5.2,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2021-08-16T10:14:47,4.4,6.997675171749436,10
211308,2021-08-16T10:14:48,-74.681,-35.962,10.0,4.9,mw,,,1.9,0.313,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-08-16T10:14:48,4.4,6.997675171749436,10
211563,2021-08-24T16:20:43,-72.801,-30.889,10.0,4.8,mw,,,1.9,0.22,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-08-24T16:20:43,4.4,6.997675171749436,10
211568,2021-08-24T16:20:46,-72.587,-30.959,41.8,4.4,mw,,,11.2,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-08-24T16:20:46,4.4,6.997675171749436,10
211889,2021-09-02T15:25:05,-73.024,-32.11,21.1,4.8,mw,,,10.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-09-02T15:25:05,4.4,6.997675171749436,10
211888,2021-09-02T15:25:06,-72.856,-32.107,10.0,5.2,mw,,,1.9,0.135,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-09-02T15:25:06,4.4,6.997675171749436,10
212263,2021-09-13T11:22:04,-74.902,-37.345,16.7,4.6,mw,,,5.1,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-09-13T11:22:04,4.4,6.997675171749436,10
212616,2021-09-21T15:27:17,-74.538,-36.548,14.1,4.9,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-09-21T15:27:17,4.4,6.997675171749436,10
212662,2021-09-22T17:59:17,-74.88,-36.275,10.2,4.4,mw,,,11.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-09-22T17:59:17,4.4,6.997675171749436,10
214769,2021-11-08T06:16:00,-73.48,-34.06,17.0,5.0,mw,,,,,39.0,32.0,-100.0,231.0,59.0,-84.0,-3.63e+16,1.81e+16,1.82e+16,1.6e+16,9660000000000000.0,1.57e+16,GCMT,,outer_rise,,outer_rise,2021-11-08T06:16:00,4.4,6.997675171749436,10
214772,2021-11-08T06:16:27,-73.343,-33.99,10.0,4.8,mw,,,1.5,0.048,39.0,32.0,-100.0,231.0,59.0,-84.0,-3.63e+16,1.81e+16,1.82e+16,1.6e+16,9660000000000000.0,1.57e+16,USGS,,outer_rise,,outer_rise,2021-11-08T06:16:27,4.4,6.997675171749436,10
214972,2021-11-12T20:41:00,-74.77,-16.12,24.0,4.9,mw,,,,,321.0,24.0,66.0,167.0,68.0,100.0,,,,,,,GCMT,,outer_rise,,outer_rise,2021-11-12T20:41:00,4.4,6.997675171749436,10
214971,2021-11-12T20:41:32,-74.534,-16.19,11.5,5.3,mw,,,3.8,0.062,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-11-12T20:41:32,4.4,6.997675171749436,10
215115,2021-11-16T18:10:30,-72.3,-26.6,31.0,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2021-11-16T18:10:30,4.4,6.997675171749436,10
215821,2021-12-02T23:31:28,-74.747,-16.529,10.0,4.5,mw,,,2.0,0.262,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-12-02T23:31:28,4.4,6.997675171749436,10
216185,2021-12-11T00:55:10,-72.746,-30.387,10.0,4.5,mw,,,1.5,0.198,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2021-12-11T00:55:10,4.4,6.997675171749436,10
217202,2022-01-07T02:14:52,-75.174,-37.702,10.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2022-01-07T02:14:52,4.4,6.997675171749436,10
217579,2022-01-17T09:07:51,-73.423,-17.936,10.0,4.9,mw,,,1.8,0.068,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-01-17T09:07:51,4.4,6.997675171749436,10
218199,2022-02-03T13:26:11,-73.972,-34.525,15.0,4.7,mw,,,5.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-02-03T13:26:11,4.4,6.997675171749436,10
218196,2022-02-03T13:26:13,-73.687,-34.615,10.0,4.9,mw,,,1.7,0.125,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-02-03T13:26:13,4.4,6.997675171749436,10
218428,2022-02-09T14:30:31,-74.573,-16.01,10.0,4.8,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2022-02-09T14:30:31,4.4,6.997675171749436,10
218426,2022-02-09T14:30:32,-74.506,-16.031,10.0,5.1,mw,,,1.8,0.068,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-02-09T14:30:32,4.4,6.997675171749436,10
221285,2022-05-01T19:25:41,-73.801,-34.724,20.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2022-05-01T19:25:41,4.4,6.997675171749436,10
221464,2022-05-05T21:05:00,-73.07,-33.14,38.0,5.2,mw,,,,,218.0,45.0,118.0,1.0,51.0,65.0,3.851e+16,8030000000000000.0,-4.654e+16,-1.6496e+16,1.0784e+16,-1.6799e+16,GCMT,,outer_rise,,outer_rise,2022-05-05T21:05:00,4.4,6.997675171749436,10
221513,2022-05-06T22:35:19,-74.0,-34.837,28.0,4.4,mw,,,3.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-05-06T22:35:19,4.4,6.997675171749436,10
221808,2022-05-15T04:29:00,-74.486,-34.986,10.0,4.4,mw,,,1.8,0.04,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-05-15T04:29:00,4.4,6.997675171749436,10
221803,2022-05-15T04:29:02,-74.25,-35.026,21.6,4.7,mw,,,8.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-05-15T04:29:02,4.4,6.997675171749436,10
221830,2022-05-16T13:33:45,-73.071,-17.918,10.0,5.0,mw,,,1.9,0.137,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-05-16T13:33:45,4.4,6.997675171749436,10
222118,2022-05-26T12:14:23,-73.683,-34.627,35.0,5.3,mw,,,3.9,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-05-26T12:14:23,4.4,6.997675171749436,10
222984,2022-06-21T07:33:55,-74.198,-16.252,35.0,4.9,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2022-06-21T07:33:55,4.4,6.997675171749436,10
222981,2022-06-21T07:33:56,-74.198,-16.252,35.0,5.2,mw,,,1.847,0.049,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-06-21T07:33:56,4.4,6.997675171749436,10
223030,2022-06-22T07:52:57,-73.576,-29.239,26.9,4.7,mw,,,0.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-06-22T07:52:57,4.4,6.997675171749436,10
223031,2022-06-22T07:52:58,-73.631,-29.156,20.0,4.7,mw,,,6.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-06-22T07:52:58,4.4,6.997675171749436,10
223078,2022-06-23T06:52:40,-74.043,-29.001,10.0,4.4,mw,,,1.954,,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-06-23T06:52:40,4.4,6.997675171749436,10
223077,2022-06-23T06:52:45,-73.562,-29.194,13.4,4.4,mw,,,6.3,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-06-23T06:52:45,4.4,6.997675171749436,10
223184,2022-06-26T02:02:00,-73.94,-17.24,12.0,5.6,mw,,,,,103.0,35.0,-89.0,281.0,55.0,-91.0,-4.2773e+17,3.5098e+17,7.675e+16,8.738e+16,-3.308e+16,-2.367e+16,GCMT,,outer_rise,,outer_rise,2022-06-26T02:02:00,4.4,6.997675171749436,10
223799,2022-07-13T21:21:00,-73.13,-33.33,19.0,5.0,mw,,,,,17.0,32.0,-121.0,232.0,63.0,-72.0,-3.296e+16,1.0594e+16,2.2366e+16,1.6213e+16,8121000000000000.0,2.1274e+16,GCMT,,outer_rise,,outer_rise,2022-07-13T21:21:00,4.4,6.997675171749436,10
224778,2022-08-08T19:58:29,-74.148,-29.236,30.0,4.4,mw,,,,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-08-08T19:58:29,4.4,6.997675171749436,10
225230,2022-08-23T03:09:18,-74.718,-37.897,10.0,4.9,mw,,,1.893,0.11,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-08-23T03:09:18,4.4,6.997675171749436,10
225354,2022-08-26T12:12:32,-73.715,-34.553,10.0,4.7,mw,,,1.88,0.16,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-08-26T12:12:32,4.4,6.997675171749436,10
225541,2022-09-01T20:56:59,-74.349,-16.372,35.0,4.6,mw,,,1.905,0.216,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-09-01T20:56:59,4.4,6.997675171749436,10
226436,2022-09-22T03:35:00,-74.128,-16.375,35.0,4.4,mw,,,1.937,0.233,,,,,,,,,,,,,USGS,,outer_rise,,outer_rise,2022-09-22T03:35:00,4.4,6.997675171749436,10
226627,2022-09-27T05:36:53,-72.8,-32.982,33.7,4.5,mw,,,5.7,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-09-27T05:36:53,4.4,6.997675171749436,10
226737,2022-09-30T12:09:28,-75.347,-16.112,0.0,4.6,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2022-09-30T12:09:28,4.4,6.997675171749436,10
227358,2022-10-18T20:02:21,-74.73,-17.056,10.0,4.4,mw,,,,,,,,,,,,,,,,,ISC,,outer_rise,,outer_rise,2022-10-18T20:02:21,4.4,6.997675171749436,10
228717,2022-11-26T20:38:44,-74.809,-37.804,28.6,4.4,mw,,,2.5,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-11-26T20:38:44,4.4,6.997675171749436,10
229702,2022-12-27T23:43:54,-72.716,-32.659,33.8,4.7,mw,,,4.0,,,,,,,,,,,,,,CSN-improved,,outer_rise,,outer_rise,2022-12-27T23:43:54,4.4,6.997675171749436,10
