longitude,latitude,mag,kernel_r_km
-69.49,-19.15,5.2,33.315484905363874
-70.782,-34.375,4.7,52.46219342541649
-72.034,-39.324,5.1,94.25106973402232
-67.31,-22.076,5.1,29.69224548189785
-72.49,-38.186,4.4,91.8747465721524
-70.555,-31.676,4.8,51.060983002790536
-69.251,-19.542,4.9,33.74811505681817
-66.31,-21.138,4.8,53.59342024599123
-69.466,-21.017,4.7,44.17396707839133
-67.743,-29.077,4.6,53.93239345094545
-66.528,-20.593,4.5,58.480668984625986
-66.936,-27.974,5.0,28.49586175937295
-71.096,-34.978,4.8,39.92522572370764
-69.34,-25.437,4.8,57.429853483988005
-70.01,-33.5,5.7,42.26716305168772
-69.993,-35.982,4.7,111.04753578983218
-72.555,-38.721,4.7,86.85000534903747
-66.999,-19.883,4.8,61.82703185363949
-67.301,-31.156,4.5,72.50064252855618
-69.074,-28.76,4.7,45.85413578318922
-67.072,-18.624,4.7,58.55307588941701
-69.638,-18.227,4.8,34.284738032722494
-70.996,-29.438,4.4,41.267715372596776
-65.532,-20.784,4.6,114.0220254257764
-67.235,-28.346,4.7,38.21622976754932
-68.935,-24.168,4.4,38.20217181486556
-69.518,-32.579,4.7,49.621801828631504
-68.37,-20.797,4.5,40.49389088028269
-67.293,-21.178,4.9,32.93573427762204
-69.636,-29.293,4.8,35.67930236914132
-72.285,-37.466,4.7,83.98837446568407
-69.155,-29.999,4.7,63.84759037626725
-67.912,-28.665,5.1,49.7124374577978
-67.339,-19.086,4.5,39.978753010103844
-69.78,-32.18,5.2,44.80515920352628
-66.678,-19.657,4.5,59.68451842718369
-69.707,-22.931,4.8,50.70871307880791
-71.507,-40.144,4.8,104.04058325604872
-71.147,-34.127,4.8,59.87257613666838
-70.545,-28.626,4.4,41.336826566201765
-66.767,-21.61,5.2,24.966894294786677
-70.061,-17.319,4.7,42.36655802825786
-68.106,-28.194,4.8,61.013209904380666
-67.169,-20.562,5.0,50.01756156451736
-71.042,-36.727,4.6,57.06315911230574
-72.156,-38.874,4.6,82.83817465277299
-68.109,-31.42,5.0,40.79218038615311
-67.729,-31.818,4.7,46.87290128314451
-70.951,-36.382,4.7,58.67455590491454
-69.835,-29.685,4.4,48.51480271960546
-73.142,-39.506,4.8,105.8227641981323
-69.97,-31.675,4.9,43.49295830130997
-68.155,-24.859,4.9,61.59950137999095
-70.713,-17.56,4.6,39.543272555662995
-67.951,-21.177,5.2,34.14927837063343
-70.629,-33.225,4.6,40.34625928572627
-70.121,-19.692,4.7,37.24596702096007
-71.05,-37.29,5.7,74.5172906208954
-67.698,-22.486,4.7,37.08447635917411
-67.792,-19.326,4.6,55.417955157068405
-68.694,-19.578,4.8,37.14330928266219
-68.353,-31.959,4.8,46.66537222462277
-68.53,-21.2,4.9,25.23063648712949
-70.356,-33.895,4.7,40.17106137442841
-68.897,-21.283,4.5,27.612326352182887
-70.724,-29.987,4.8,60.352817801802225
-70.071,-28.586,4.8,44.13747811718948
-67.409,-28.241,4.9,35.19842374991557
-71.14,-32.06,5.0,43.87956470667945
-66.691,-22.778,5.1,38.85690486777762
-69.246,-18.461,4.9,39.12221264613281
-71.442,-35.242,4.6,40.28479535671366
-69.42,-19.776,4.5,36.94617725322008
-69.537,-17.934,4.7,33.96512380937333
-69.895,-29.026,4.5,41.15451955110035
-71.46,-40.041,4.7,106.95025794103739
-69.091,-25.747,4.9,47.136117826681506
-67.029,-19.832,4.9,61.39867079692754
-66.797,-18.993,4.9,58.109247703664046
-70.994,-17.145,5.1,54.944447557902414
-67.785,-24.1,4.4,33.280674271414185
-68.102,-30.575,5.0,89.97174214615347
-69.374,-31.003,4.8,48.707988711886244
-69.728,-21.063,4.6,48.397688140463245
-70.766,-32.327,4.8,49.230332633294566
-67.82,-20.792,4.4,48.47931449828867
-71.082,-35.743,4.5,42.61972460460363
-68.36,-21.75,5.2,31.14556183223063
-67.338,-31.098,4.8,78.01112991024853
-67.119,-22.94,4.6,45.79767690169562
-69.158,-31.678,5.0,27.877041354817298
-69.964,-19.884,4.5,46.831483094044046
-66.686,-31.596,4.9,62.3372883680812
-68.618,-31.079,5.1,40.67029640329632
-69.884,-23.732,5.1,57.51212385301599
-69.83,-18.229,4.8,41.008559212451196
-69.845,-19.529,4.5,44.04346652372217
-70.319,-18.267,4.5,50.84961463705144
-69.059,-20.9,5.3,33.72350601981046
-70.102,-17.698,4.7,36.004648861833246
-69.4,-27.48,5.1,43.96860196207379
-66.901,-20.606,4.8,44.67920199123848
-71.675,-36.318,4.9,49.06615753797374
-68.73,-31.592,4.6,37.69017474131882
-67.32,-28.744,4.4,42.95345442097479
-67.823,-23.745,4.8,39.662710655860636
-67.078,-18.44,4.8,59.60069527045114
-67.814,-24.594,4.7,49.6296060714844
-68.909,-24.429,4.9,41.21562950776478
-69.203,-17.036,5.2,70.28658761565546
-68.471,-24.721,4.6,54.32385545788677
-72.233,-42.277,4.9,203.18056397873593
-69.194,-22.147,4.7,48.56405346361601
-70.656,-32.821,4.8,46.28763982706614
-69.91,-32.88,5.7,40.628508530398925
-71.373,-35.51,4.6,37.471917212075525
-72.386,-38.401,4.7,99.68564307444946
-69.483,-25.569,4.4,56.06251334500406
-69.036,-31.269,4.9,29.56256597187778
-71.051,-34.977,4.6,38.10859642234014
-67.636,-33.649,4.4,177.91512610879138
-69.119,-23.21,4.6,33.57062141458066
-71.231,-36.326,4.5,50.09778107463913
-69.482,-22.471,4.7,55.14892457840415
-69.543,-24.738,4.6,48.47861653237265
-67.307,-18.85,4.8,48.42348056792163
-68.87,-25.15,5.2,44.57716322209829
-66.545,-27.882,5.4,26.75821398432976
-70.07,-30.398,4.4,84.851076553702
-68.36,-31.874,4.4,43.09040376651339
-70.659,-17.667,5.0,45.1498698226271
-70.461,-31.219,4.4,63.7681930452799
-67.516,-20.792,4.9,38.985286326224994
-70.757,-28.935,4.6,52.88197225765956
-70.447,-34.533,4.8,51.03928270698544
-69.21,-19.65,5.0,31.03126513101492
-69.953,-19.392,4.5,35.53874915913609
-68.41,-21.372,5.1,26.24527647617753
-71.723,-36.216,4.6,46.18476886566112
-69.784,-21.313,4.6,46.0271082270456
-69.065,-22.822,4.4,31.256602417950408
-67.095,-27.906,4.8,39.23874300870976
-68.863,-21.265,4.8,27.203271844499653
-69.221,-31.886,4.8,34.92521057656259
-68.211,-27.33,4.8,91.31330721203555
-69.488,-24.05,4.7,34.40977686528392
-69.167,-32.468,4.8,60.57472601606526
-69.48,-19.13,5.5,32.988015060982654
-67.435,-20.256,4.9,65.17501752637982
-71.916,-36.941,4.7,66.69838996467365
-67.962,-20.766,4.8,48.98696199433817
-69.184,-28.303,4.7,42.57086412249162
-66.19,-22.57,6.0,33.70008558037171
-70.349,-28.703,4.8,41.3387367991688
-70.461,-33.691,4.7,32.9158747330404
-69.563,-18.579,4.7,39.57186835103607
-67.487,-27.397,5.1,55.94381071540539
-66.711,-22.852,4.6,34.64354612782386
-68.77,-28.59,5.5,43.91147757266826
-73.163,-40.794,4.4,129.7063422469316
-70.41,-33.319,4.5,32.19179426372525
-70.525,-18.593,4.5,60.94034293352944
-66.9,-26.831,4.8,90.80618775799788
-67.588,-19.441,4.9,53.521643265513674
-70.936,-34.754,4.5,43.89589104454012
-69.352,-30.243,4.7,66.51473719485355
-70.055,-25.684,4.7,47.169440864184786
-67.97,-31.39,5.2,50.86048763211828
-67.07,-31.54,5.1,48.409236118267046
-69.256,-27.752,4.8,43.990587828297194
-65.996,-21.997,5.0,45.02879967839776
-71.092,-32.097,4.5,41.81191920463189
-66.3,-27.249,5.3,82.29225135988982
-71.345,-35.217,5.0,37.78363384259828
-70.383,-31.254,4.5,61.03949817622159
-67.59,-22.486,5.7,33.2573953414925
-69.36,-27.303,4.7,51.19843133519024
-69.584,-33.636,5.1,71.86517379894086
-70.367,-17.571,5.0,42.00879021458077
-66.76,-23.48,6.7,42.2268184826658
-68.578,-29.329,5.1,49.04202136314542
-67.234,-22.141,5.8,34.09416243292817
-66.948,-20.514,4.7,48.72941130963994
-69.794,-17.967,4.7,33.281998381596665
-67.215,-21.323,5.9,35.239512799895394
-68.212,-17.668,4.7,110.81760358133272
-69.46,-17.63,5.5,32.879009387359936
-69.76,-21.892,4.8,61.69585106103545
-68.722,-31.293,5.2,31.99232245019724
-66.329,-31.07,4.9,93.02643358626946
-67.087,-28.137,4.8,35.41452811265202
-70.281,-32.22,4.8,41.66213100370252
-69.72,-31.664,5.0,33.294966854503926
-66.729,-21.485,5.8,23.555148861587785
-69.55,-24.05,4.8,36.811989139094266
-68.31,-21.0,5.0,32.328272583512025
-69.579,-29.658,4.7,42.37626803298001
-69.006,-19.618,4.9,29.068672608994834
-70.809,-17.287,5.0,45.86166954964809
-69.087,-31.063,4.8,39.57929547690705
-69.374,-19.777,4.5,33.910785912032885
-68.913,-20.68,4.6,32.74076932257247
-68.856,-19.98,4.8,36.18428665423371
-69.489,-23.038,4.8,42.39569581417382
-68.472,-21.578,5.0,27.49209725716761
-70.241,-19.351,4.8,32.75493672771126
-70.565,-28.736,4.5,45.151146008023176
-72.153,-37.497,4.6,82.1297098636129
-68.979,-21.388,4.5,32.70002629343929
-67.488,-28.387,5.2,30.40673123204198
-69.855,-19.531,4.4,43.56721756681562
-68.61,-22.23,6.2,33.99896866826422
-69.884,-18.432,4.8,47.02637272214115
-69.51,-21.353,4.9,49.12832584442209
-68.914,-21.04,4.9,27.07781107282433
-68.004,-24.704,4.7,57.19631279225012
-68.814,-30.42,4.8,73.56115375423862
-67.333,-20.786,4.6,40.96759637820221
-68.555,-32.079,4.9,53.284922444086966
-69.067,-22.562,4.8,34.41059183264069
-70.5,-34.42,5.3,50.96173539391615
-70.661,-31.859,4.7,48.50752139822538
-71.701,-34.781,4.5,58.97391835770642
-65.423,-30.438,4.7,169.01331347712085
-71.851,-36.243,4.4,50.946464305443875
-66.13,-21.262,4.7,59.02393453589768
-70.967,-38.018,4.5,121.2165039947035
-66.679,-22.264,4.6,52.3219942488578
-69.664,-27.235,4.4,53.52632658881822
-67.724,-21.517,6.0,40.590653190029194
-68.987,-23.623,4.7,37.313451238114816
-68.748,-24.988,4.4,47.0885622836286
-68.629,-24.681,4.6,51.65247733342491
-67.172,-27.351,4.6,58.49138417347889
-67.687,-23.29,4.7,53.008302307188444
-69.765,-28.882,4.9,38.932251862114846
-68.314,-28.052,4.7,69.83862205415498
-69.564,-19.695,4.5,42.599691583925576
-66.539,-27.836,5.2,29.17006109176083
-69.315,-20.304,5.1,41.03799397521062
-69.077,-26.258,4.6,79.28977472301408
-69.444,-29.407,4.6,38.85045026606466
-68.945,-18.708,5.1,48.60933069796898
-70.135,-17.389,4.8,39.71118806366858
-69.27,-18.44,5.2,38.45291476971755
-69.274,-31.722,4.4,29.477648244588085
-66.87,-18.88,5.1,56.18051165750601
-67.323,-19.079,4.9,41.0776412058134
-66.722,-20.747,4.5,47.18572861175063
-70.109,-19.221,4.4,30.49148209984559
-67.376,-31.99,4.5,52.92247046101871
-70.63,-33.62,5.0,35.96374183868025
-69.72,-31.65,4.7,33.23238055134917
-69.478,-23.621,4.4,39.48793717448271
-71.064,-33.258,4.8,54.08954741927985
-70.935,-17.809,4.9,48.54097172733005
-68.655,-19.327,4.6,45.03674489737973
-71.14,-35.5,5.0,42.31543306900311
-69.438,-25.565,4.7,56.86907977421056
-70.643,-29.385,4.5,54.229060174557205
-68.414,-21.136,4.6,27.30316534934169
-68.363,-21.686,4.9,29.136459941551767
-68.861,-20.621,4.9,35.4633083351811
-71.205,-31.519,4.9,53.10637554751298
-69.281,-31.36,5.0,32.38729503636883
-70.702,-32.286,4.8,47.61742786948436
-69.262,-19.262,4.8,32.606861750523606
-68.19,-23.02,5.6,40.49962580819382
-68.1,-23.557,4.9,39.5980454206303
-67.972,-20.678,4.6,53.123763199003896
-69.957,-17.827,4.5,35.19499405883128
-67.497,-24.289,4.6,37.7241783660247
-67.09,-24.04,5.1,33.7587624766952
-66.722,-31.803,4.8,54.75417786496462
-69.305,-22.566,4.8,44.12013067804911
-68.769,-21.243,4.6,25.386122095224714
-69.731,-19.029,5.1,39.931806013993175
-69.039,-30.774,4.6,54.91580766151617
-70.239,-27.637,4.6,52.54680917601932
-68.83,-22.93,5.1,30.950276199827066
-73.96,-39.8,9.1,96.39310054103616
-72.866,-37.093,7.7,83.93015091040111
-71.4,-27.1,6.8,61.91263026258473
-74.0,-43.0,6.0,221.1306068266958
-75.2,-41.7,7.0,174.37557739386767
-74.871,-41.121,6.4,122.20348705862925
-70.679,-25.633,6.8,50.16621774410462
-71.233,-32.522,7.4,50.315007220081064
-71.369,-28.865,6.3,40.341668592159024
-70.299,-21.58,6.4,54.07597901600137
-72.303,-17.334,6.4,95.64737116199328
-71.794,-27.837,6.0,74.39971692316064
-70.276,-22.261,6.5,56.637020727478834
-74.938,-39.979,5.9,103.95373391114518
-72.156,-28.611,5.3,80.73749334594332
-74.781,-39.052,5.4,110.56927847487997
-69.902,-22.099,5.5,61.80085214912922
-71.91,-32.839,5.3,59.49069130735256
-71.937,-31.576,5.3,57.409599905547495
-71.333,-30.333,5.5,38.55111998204669
-71.606,-30.822,5.3,35.40948613532035
-71.803,-29.778,5.4,41.4293496545485
-71.368,-17.82,5.4,66.67188789347678
-71.514,-32.535,5.5,45.74944573711919
-71.821,-28.883,5.5,52.391149203836015
-71.021,-28.57,6.1,47.19815642994621
-71.906,-17.379,5.6,83.54208083442519
-70.4,-26.54,6.8,64.64276191461089
-72.57,-36.4,5.8,70.74894453048938
-71.887,-30.692,5.4,36.86363101423607
-72.38,-17.05,5.6,100.90778284134926
-71.319,-27.016,5.4,58.30779787710318
-70.262,-24.604,6.2,65.57164000801805
-70.98,-24.56,5.9,87.26928023171818
-70.934,-28.009,5.3,51.79320213691296
-71.563,-28.729,5.7,41.59976711422516
-72.08,-30.17,5.4,36.41406428603127
-71.234,-29.278,5.4,41.57261589789616
-72.797,-17.025,5.5,104.57235848688502
-72.237,-33.949,5.4,42.17216963579719
-71.579,-29.754,5.3,41.843727817433
-74.94,-39.45,5.5,110.55334236397935
-71.39,-32.41,6.9,45.47014849343393
-71.782,-27.383,6.5,66.54481582812853
-75.209,-41.482,6.0,160.75762842937584
-73.81,-17.0,5.4,202.81547894111995
-71.33,-29.7,5.8,39.64195104458269
-70.643,-20.177,5.6,62.297629829981574
-71.098,-27.865,5.4,54.585611959120335
-74.531,-39.723,6.0,89.46884534583613
-74.45,-41.92,6.1,159.02046735986164
-71.1,-26.31,6.5,62.269158920951945
-70.65,-23.51,5.9,71.54120404161691
-74.864,-40.241,5.5,99.90561824706825
-74.527,-38.227,5.6,92.23127071594175
-71.194,-29.146,5.5,43.81995392923232
-72.219,-30.003,5.6,41.973653488894335
-71.9,-31.25,6.2,57.62419530944166
-71.245,-30.827,5.5,34.50359557784762
-71.26,-29.79,6.3,39.94570817415096
-71.79,-33.06,7.4,55.78730876862329
-71.81,-33.87,6.3,54.49720408595941
-72.54,-34.0,5.5,43.56756317719581
-71.81,-30.38,6.2,36.32042820110582
-74.92,-40.74,5.4,109.28565593538983
-71.58,-18.377,5.3,76.1902979092717
-72.43,-33.59,5.5,36.12701272535079
-72.98,-17.583,5.4,109.39673006870429
-70.173,-19.708,5.3,39.70401880291594
-71.67,-26.99,5.4,78.4637968893862
-71.111,-19.97,5.2,69.20877263153702
-70.321,-21.337,5.8,55.6873290155728
-71.06,-20.96,5.8,99.06372783967736
-70.85,-26.03,5.3,45.2655695436283
-70.697,-18.848,5.4,65.71230398604
-70.69,-22.699,5.2,70.21305161925433
-71.882,-32.138,5.3,48.04208570129169
-70.93,-24.38,7.2,82.99785707356982
-72.15,-18.53,5.8,108.95646189492004
-72.195,-33.749,5.2,36.33346632605127
-73.66,-40.63,5.4,110.95000161192844
-71.37,-28.25,6.4,52.92227402112533
-71.383,-30.613,5.5,31.53596722988567
-70.819,-21.529,5.5,77.5053366743519
-74.781,-41.168,5.5,126.43868926353728
-69.998,-21.088,5.4,45.51008422236251
-71.728,-27.725,5.5,68.14380506432485
-70.293,-22.769,5.2,62.38711866698943
-73.21,-17.66,6.2,130.17968265232523
-72.446,-17.485,5.3,84.06117540745456
-71.23,-29.57,5.4,35.15006917668899
-71.421,-31.69,5.7,48.95631396807121
-71.823,-32.959,5.5,56.11789963903747
-71.657,-29.84,5.3,41.675105097322394
-69.875,-21.746,5.6,49.61407698242768
-71.72,-18.35,5.8,84.14406796895146
-71.23,-27.31,6.6,55.48451740323578
-72.167,-31.745,5.6,60.58377028556624
-71.245,-30.125,5.2,43.65942977342124
-70.333,-20.534,5.2,62.270444628250175
-71.307,-30.809,5.2,32.92325333255776
-72.315,-31.173,5.4,70.2712984755104
-74.623,-40.048,5.3,99.3385187099795
-75.0,-40.551,5.6,107.87112612560064
-71.489,-31.498,5.3,49.14281373229178
-71.949,-30.563,5.3,35.428704327826665
-70.237,-22.362,5.2,59.14913936206667
-71.839,-32.654,5.3,48.85724266116353
-71.42,-26.57,5.5,75.12396741992615
-74.425,-38.321,5.4,89.05160796595801
-71.271,-18.784,5.4,81.12675664359409
-71.47,-19.243,5.3,94.29670801705839
-72.298,-34.187,5.3,53.89077103398323
-72.257,-30.244,5.6,40.51540862322234
-71.935,-29.865,5.5,36.675470213962235
-71.736,-31.817,5.3,44.222578463721156
-72.2,-32.14,6.0,58.563056445778834
-70.63,-19.99,5.2,52.951677669618974
-71.501,-30.762,5.3,34.02520599621165
-70.18,-22.42,5.4,59.441110479485616
-72.05,-33.361,5.3,45.18748172178718
-70.129,-19.775,5.6,40.98230824548643
-74.948,-40.038,5.5,104.96923625193503
-70.873,-26.049,5.4,46.04400296495992
-71.61,-32.047,5.6,45.26074133676245
-72.101,-30.689,5.4,49.023400331093704
-72.233,-29.96,5.3,45.65240461955062
-71.91,-28.554,5.2,60.996592289672414
-71.264,-29.603,5.3,36.083796235828125
-71.675,-32.807,5.2,54.109796057593655
-70.764,-18.711,5.2,67.2022763257762
-74.518,-40.416,5.6,86.4999615798388
-72.42,-33.84,5.6,43.02006902594289
-71.359,-32.302,5.5,42.550062701882894
-74.96,-39.04,5.5,115.74919117065159
-71.29,-29.5,5.3,37.230612691746146
-71.63,-30.85,5.3,36.8462209669739
-72.08,-31.59,6.4,62.19828734137117
-70.918,-26.708,6.7,58.12122941538439
-70.45,-24.71,5.7,64.98707649016066
-72.002,-30.442,5.6,32.046753264011144
-71.301,-29.01,5.5,41.794890651698296
-70.56,-25.31,6.6,57.51328243642907
-71.58,-30.03,5.7,39.79447948442697
-72.082,-29.903,5.2,41.48860806771006
-72.22,-33.57,5.6,36.44463076707783
-71.066,-28.128,5.4,52.46459470624507
-72.27,-32.794,5.2,61.936625338337
-71.3,-18.96,5.4,87.2047673861981
-74.756,-39.312,5.6,103.71155202187477
-70.72,-19.97,5.9,53.37291434919043
-72.068,-28.366,5.2,77.89093060681638
-71.91,-32.22,5.7,48.716411343905136
-71.965,-18.842,5.2,123.19236740908173
-71.14,-23.5,6.0,106.55946995922037
-71.77,-29.39,5.5,52.13323187689094
-71.64,-31.72,5.5,45.76747075648387
-72.319,-33.912,5.5,41.09287380146922
-72.84,-34.14,5.2,59.47914965283781
-71.503,-32.442,5.2,43.76490289380503
-70.47,-22.65,5.3,65.23834806728256
-71.345,-28.666,5.3,43.77386046465426
-72.0,-33.53,5.9,50.270100075655364
-70.58,-23.95,6.6,77.74233950035278
-71.52,-30.24,5.2,36.14137330724829
-72.149,-32.969,5.3,52.9443090097887
-70.31,-25.71,5.2,42.78009831873236
-71.17,-24.98,5.5,86.85909635137554
-71.58,-30.11,5.6,37.2757603180458
-71.87,-18.56,5.5,101.06611620773329
-72.021,-30.558,5.3,38.77496576033115
-71.295,-29.259,5.2,39.83801679515108
-71.545,-31.738,5.3,47.59259593950187
-71.42,-31.06,7.1,36.14528211415062
-70.422,-23.266,5.3,68.52086366518861
-70.5,-26.47,5.2,61.683302107634375
-70.76,-22.41,5.5,78.69316615677447
-72.103,-30.599,5.0,45.159160988524086
-70.19,-21.41,5.4,47.96211400833756
-72.02,-18.8,5.1,119.46171729465567
-72.99,-17.27,5.3,110.68521522973566
-74.88,-39.921,5.1,97.00114685335029
-71.67,-32.3,6.4,46.61883882847684
-72.11,-32.991,5.0,51.664711670288725
-71.97,-29.56,6.5,47.70405555267716
-70.566,-20.12,5.0,59.07047294559747
-72.049,-33.555,5.1,46.71482421291208
-70.56,-23.77,5.4,76.45919278317884
-72.147,-30.682,5.1,50.915862635057216
-71.921,-30.181,5.2,36.22657560008552
-72.613,-17.13,5.1,87.90581532169091
-72.27,-31.9,5.5,63.589623715565054
-72.319,-33.439,5.0,44.43588695241577
-71.155,-29.583,5.2,36.26947347611855
-74.756,-40.509,6.4,98.68420152511422
-73.64,-37.7,5.2,65.30737141653708
-71.81,-28.68,5.6,55.91358338152331
-70.66,-23.21,6.3,71.1130980810673
-70.884,-25.954,5.2,44.43648520964463
-70.44,-25.92,5.2,46.62753251773258
-71.389,-30.361,5.1,34.81284684126118
-72.44,-17.83,5.8,97.19475844064475
-71.911,-17.591,5.2,85.81768290587856
-70.89,-24.63,6.3,85.62009351631201
-74.95,-39.009,6.4,117.76416714562761
-71.538,-31.999,5.5,42.79581776128743
-71.559,-27.903,5.1,62.508325074639124
-72.062,-33.593,5.7,42.762770574225435
-72.04,-32.61,5.9,53.69968085114131
-72.035,-18.69,4.9,111.64649134825656
-73.549,-17.037,5.5,175.3478017624237
-72.41,-31.88,4.9,75.59558963531542
-71.59,-28.865,5.0,46.328185685793386
-73.17,-17.59,5.3,122.8220041790467
-70.516,-19.56,4.7,48.47610323317557
-71.94,-17.39,4.8,85.16367848417477
-70.57,-21.84,5.8,68.05214430723315
-72.76,-17.74,5.4,99.03531815074903
-69.95,-22.876,4.7,57.71479921117698
-71.946,-17.854,5.8,81.2764905674708
-69.849,-21.982,4.8,59.441110479485616
-70.74,-25.69,5.3,48.40869975536323
-75.905,-45.691,5.3,529.3655830708958
-70.165,-23.105,5.1,56.93244023880544
-71.36,-29.74,6.3,42.95331996825889
-70.73,-27.44,6.6,54.60442540006571
-71.52,-32.17,5.5,42.4562392618067
-71.54,-31.49,5.2,49.155064062487966
-71.719,-30.302,4.7,37.658589252727126
-74.716,-40.098,5.2,100.13422123823096
-70.123,-20.832,5.1,58.91403992066637
-73.16,-17.07,5.2,134.3665335080591
-71.572,-27.285,4.8,58.57716361592132
-71.7,-18.6,5.6,93.18865141018304
-71.411,-26.171,4.9,73.69083225649614
-71.49,-19.46,5.1,102.68904636004021
-72.9,-35.38,5.2,84.06934109879855
-70.551,-21.514,4.9,74.33673105209455
-70.15,-21.37,5.0,47.369038750653324
-70.78,-23.84,5.0,86.0710200173799
-70.577,-20.111,5.2,59.65186789002294
-71.304,-30.428,4.9,35.986920039387016
-73.18,-17.54,5.9,123.93295483339325
-71.97,-30.88,6.8,46.66778354734215
-70.89,-28.302,5.0,46.36406728063026
-72.166,-32.303,4.9,59.43448269664365
-71.606,-31.9,4.7,44.843762632606285
-71.47,-28.935,5.6,39.83801679515108
-72.07,-29.31,5.2,67.48229078757771
-74.868,-40.022,5.6,106.93032195638355
-71.84,-30.19,5.1,37.759414197559096
-74.551,-37.598,4.7,69.97329104830031
-71.86,-27.69,5.6,77.89093060681638
-72.487,-33.332,4.7,51.664711670288725
-72.07,-31.85,5.3,48.753617171439465
-70.31,-23.07,5.6,61.85702984871018
-71.37,-17.93,5.7,61.53376448909074
-71.254,-31.611,5.3,51.023711461764314
-70.475,-19.659,4.7,50.816081476602285
-70.76,-20.5,5.3,73.5206575482246
-72.35,-30.04,5.5,51.56366542889161
-70.4,-23.98,5.0,69.77602888069318
-70.655,-20.057,4.7,56.57993163254785
-73.727,-37.754,4.8,58.334089091266286
-73.62,-38.96,5.9,105.50584768246769
-71.22,-28.217,5.2,53.40398213447462
-71.461,-32.139,4.7,43.44275092817802
-72.334,-33.809,5.0,38.526642528995836
-71.357,-26.824,5.1,66.51575074236641
-71.162,-27.516,5.0,57.72243606107276
-74.89,-40.284,4.9,98.7245047810602
-74.31,-37.747,4.8,59.159100916358284
-72.17,-29.54,5.1,58.24770997607258
-72.02,-32.72,5.2,56.94917409934746
-71.416,-27.886,5.2,58.417007421446904
-71.87,-27.93,4.9,77.96883439645575
-70.475,-20.116,4.9,52.024092074628065
-71.495,-28.802,5.0,39.306075495130806
-73.3,-36.796,5.2,75.1770352589727
-73.917,-42.42,4.9,181.1284918906887
-71.41,-29.37,5.1,41.42540486592379
-71.284,-30.302,4.7,41.52732492471733
-73.87,-17.148,4.7,203.87922488693437
-70.985,-28.546,5.1,47.41259429043846
-72.103,-29.938,4.8,43.539099472882555
-74.942,-40.982,4.8,118.09438733871845
-70.802,-21.13,5.2,83.53222522680859
-71.339,-28.866,4.8,42.848472010347464
-71.592,-29.921,4.7,41.86230742529629
-73.74,-39.01,5.1,105.44064760302616
-71.07,-25.67,4.9,60.17434008469633
-71.84,-32.57,5.2,47.32822558804665
-72.061,-33.231,4.9,46.96887397308124
-71.344,-30.985,5.0,36.33660067633758
-74.534,-37.562,5.1,69.47205112073316
-72.035,-29.68,4.8,42.51595143724764
-71.033,-26.251,5.2,56.10963447031975
-71.62,-27.05,5.8,75.00714088538433
-71.092,-27.037,5.2,53.32050335614095
-71.91,-18.41,5.5,95.00055034761813
-70.328,-19.519,4.8,35.27879661426506
-71.27,-24.59,4.9,101.27198934629507
-71.2,-19.68,5.0,78.5754740332473
-71.729,-29.045,5.0,47.40271960491224
-70.02,-23.41,5.2,62.13417882513629
-73.417,-17.309,5.0,152.82940895061236
-71.371,-25.168,4.9,85.1603230095245
-72.441,-33.886,4.8,40.64915005062811
-71.799,-28.54,4.7,54.622116875948144
-72.03,-31.48,6.4,61.56653415971805
-71.76,-30.32,5.5,38.376087759157556
-74.86,-40.923,4.7,112.32872684517092
-71.23,-25.85,5.4,63.930002070737316
-70.99,-26.63,5.2,56.27591493260891
-75.036,-40.066,5.3,102.16394310872823
-74.248,-42.0,4.8,161.77972343434277
-71.28,-17.92,5.5,61.15720965452419
-70.27,-19.74,5.4,45.69818807607275
-71.64,-30.93,5.4,42.43208828753036
-71.25,-28.574,4.8,45.51122900214659
-71.6,-28.1,5.2,62.85964320381721
-72.604,-17.67,4.8,95.1082987939265
-71.11,-28.1,5.2,52.46833954698705
-71.407,-32.604,5.0,49.41127857695741
-71.55,-29.54,5.3,40.68795283778434
-70.081,-21.001,4.8,49.413097806732836
-71.63,-32.08,5.6,46.224514644870304
-71.28,-25.87,5.2,67.63482562093448
-73.51,-36.5,5.2,84.80770111832244
-71.106,-28.845,5.1,45.299050428775985
-74.622,-38.487,4.9,98.71536907371188
-72.893,-35.767,5.0,80.04800060226373
-70.62,-22.64,7.7,68.5221637434873
-71.347,-30.368,5.3,36.44765898093466
-72.02,-32.81,5.9,61.75975659277112
-71.945,-30.449,5.1,32.33099688188008
-74.776,-42.554,5.2,219.42885867132847
-70.76,-20.27,6.3,69.58370596787744
-75.032,-40.262,5.2,104.73481738269831
-71.682,-30.047,5.2,40.479989338027494
-74.58,-43.2,5.1,251.9809507928029
-71.142,-27.445,4.8,56.67076453545207
-71.403,-28.843,5.2,39.34896066413149
-72.296,-30.149,4.8,44.84931938598526
-70.31,-19.559,4.8,36.394741888199995
-70.408,-21.043,4.8,63.51062085016242
-71.365,-31.012,4.7,34.00139631503142
-70.89,-23.86,5.3,86.33185983048322
-73.36,-36.38,5.3,80.04800060226373
-71.188,-29.917,5.1,43.508613600813476
-71.85,-29.91,5.1,36.41406428603127
-74.972,-39.218,5.2,110.44085710131209
-71.65,-28.69,5.3,49.20828353703838
-72.833,-37.173,5.0,85.69960771563046
-71.57,-29.3,5.4,48.33718448230311
