lon,lat,rate_MgeMcmin_per_year
-70.173,-18.026,0.0627118094565947
-70.073,-18.026,0.06539613488346098
-69.973,-18.026,0.06904202603995242
-69.873,-18.026,0.07296440816179914
-69.773,-18.026,0.07672427611731257
-69.673,-18.026,0.08023001159878124
-69.573,-18.026,0.08316238705710578
-69.473,-18.026,0.08477829087923247
-69.373,-18.026,0.08375702096782689
-69.273,-18.026,0.07924361284242737
-69.173,-18.026,0.07118303969724193
-69.073,-18.026,0.061278879929465284
-68.973,-18.026,0.05157472731230374
-68.873,-18.026,0.043358846451554696
-68.773,-18.026,0.03690805753243695
-68.673,-18.026,0.03191331706401568
-68.573,-18.026,0.02808814339588437
-68.473,-18.026,0.025048047584693048
-68.373,-18.026,0.022749229980576543
-68.273,-18.026,0.02092528149380736
-68.173,-18.026,0.019555739674752326
-68.073,-18.026,0.018593286922205198
-67.973,-18.026,0.0179208650514575
-67.873,-18.026,0.017571952946361935
-67.773,-18.026,0.017481953661230554
-67.673,-18.026,0.017637279715137417
-67.573,-18.026,0.01801444807148896
-67.473,-18.026,0.018570395366094856
-67.373,-18.026,0.01925588979154145
-72.373,-18.126,0.029500767813173605
-72.273,-18.126,0.02990897773429389
-72.173,-18.126,0.03028196021563728
-72.073,-18.126,0.030663797776443392
-71.973,-18.126,0.031089109074432002
-71.873,-18.126,0.03161381010576808
-71.773,-18.126,0.03226880970832193
-71.673,-18.126,0.03310087158147454
-71.573,-18.126,0.034118415609780704
-71.473,-18.126,0.03529800473245446
-71.373,-18.126,0.03662708748188438
-71.273,-18.126,0.03809174748367895
-71.173,-18.126,0.039723738951575875
-71.073,-18.126,0.04154006443141585
-70.973,-18.126,0.04355524544360469
-70.873,-18.126,0.045670756671494804
-70.773,-18.126,0.04782520041982191
-70.673,-18.126,0.04985344979660499
