longitude,latitude,mag,tc_years,mc_window,weight
-68.564,-25.078,5.3,10.001368925393566,5.3,0.1994989215829135
-69.865,-24.415,5.6,10.001368925393566,5.3,0.1994989215829135
-69.17,-19.43,6.6,10.001368925393566,5.3,0.1994989215829135
-68.87,-21.83,5.6,10.001368925393566,5.3,0.1994989215829135
-70.763,-29.415,5.6,10.001368925393566,5.3,0.1994989215829135
-69.453,-20.689,5.4,10.001368925393566,5.3,0.1994989215829135
-70.49,-33.47,5.7,10.001368925393566,5.3,0.1994989215829135
-69.675,-28.997,6.5,10.001368925393566,5.3,0.1994989215829135
-69.991,-35.251,5.7,10.001368925393566,5.3,0.1994989215829135
-69.41,-24.302,5.3,10.001368925393566,5.3,0.1994989215829135
-69.882,-17.407,5.3,10.001368925393566,5.3,0.1994989215829135
-67.654,-24.341,5.8,10.001368925393566,5.3,0.1994989215829135
-68.601,-22.534,5.5,10.001368925393566,5.3,0.1994989215829135
-70.743,-34.857,5.5,10.001368925393566,5.3,0.1994989215829135
-68.764,-23.862,5.4,10.001368925393566,5.3,0.1994989215829135
-68.46,-21.26,6.3,10.001368925393566,5.3,0.1994989215829135
-68.032,-23.028,5.8,10.001368925393566,5.3,0.1994989215829135
-71.786,-35.534,5.6,10.001368925393566,5.3,0.1994989215829135
-65.12,-20.24,5.5,10.001368925393566,5.3,0.1994989215829135
-73.204,-41.574,5.9,10.001368925393566,5.3,0.1994989215829135
-69.147,-20.652,5.4,10.001368925393566,5.3,0.1994989215829135
-70.09,-34.118,5.3,10.001368925393566,5.3,0.1994989215829135
-66.59,-23.13,5.5,10.001368925393566,5.3,0.1994989215829135
-65.312,-24.036,5.5,10.001368925393566,5.3,0.1994989215829135
-69.72,-25.97,5.4,10.001368925393566,5.3,0.1994989215829135
-70.24,-17.43,5.5,10.001368925393566,5.3,0.1994989215829135
-68.828,-22.357,5.5,10.001368925393566,5.3,0.1994989215829135
-71.361,-36.284,5.6,10.001368925393566,5.3,0.1994989215829135
-67.033,-21.76,5.4,10.001368925393566,5.3,0.1994989215829135
-66.09,-22.76,6.7,10.001368925393566,5.3,0.1994989215829135
-67.296,-31.808,5.4,10.001368925393566,5.3,0.1994989215829135
-69.002,-23.065,5.4,10.001368925393566,5.3,0.1994989215829135
-69.38,-23.47,5.5,10.001368925393566,5.3,0.1994989215829135
-68.36,-19.41,5.4,10.001368925393566,5.3,0.1994989215829135
-67.45,-21.37,5.3,10.001368925393566,5.3,0.1994989215829135
-66.738,-23.949,5.6,10.001368925393566,5.3,0.1994989215829135
-67.17,-24.22,5.3,10.001368925393566,5.3,0.1994989215829135
-70.245,-19.318,5.5,10.001368925393566,5.3,0.1994989215829135
-65.74,-31.21,6.0,10.001368925393566,5.3,0.1994989215829135
-70.818,-29.589,5.3,10.001368925393566,5.3,0.1994989215829135
-66.665,-21.445,5.3,10.001368925393566,5.3,0.1994989215829135
-68.097,-21.295,5.7,10.001368925393566,5.3,0.1994989215829135
-68.554,-20.71,5.5,10.001368925393566,5.3,0.1994989215829135
-69.45,-17.03,6.3,10.001368925393566,5.3,0.1994989215829135
-69.16,-21.95,5.9,10.001368925393566,5.3,0.1994989215829135
-67.197,-18.975,5.5,10.001368925393566,5.3,0.1994989215829135
-69.06,-23.09,5.3,10.001368925393566,5.3,0.1994989215829135
-69.281,-21.132,5.7,10.001368925393566,5.3,0.1994989215829135
-66.71,-23.02,5.5,10.001368925393566,5.3,0.1994989215829135
-69.47,-18.61,6.7,10.001368925393566,5.3,0.1994989215829135
-67.686,-23.956,5.4,10.001368925393566,5.3,0.1994989215829135
-68.711,-21.389,5.5,10.001368925393566,5.3,0.1994989215829135
-68.791,-19.872,5.4,10.001368925393566,5.3,0.1994989215829135
-69.958,-20.148,5.6,10.001368925393566,5.3,0.1994989215829135
-71.355,-17.566,5.3,10.001368925393566,5.3,0.1994989215829135
-69.284,-24.264,5.7,10.001368925393566,5.3,0.1994989215829135
-71.141,-30.667,5.5,10.001368925393566,5.3,0.1994989215829135
-69.93,-17.43,5.9,10.001368925393566,5.3,0.1994989215829135
-71.148,-35.11,5.3,10.001368925393566,5.3,0.1994989215829135
-68.416,-22.77,5.3,10.001368925393566,5.3,0.1994989215829135
-68.61,-30.69,5.4,10.001368925393566,5.3,0.1994989215829135
-68.9,-31.381,5.5,10.001368925393566,5.3,0.1994989215829135
-69.426,-31.776,5.7,10.001368925393566,5.3,0.1994989215829135
-70.56,-33.09,6.0,10.001368925393566,5.3,0.1994989215829135
-69.401,-19.221,5.4,10.001368925393566,5.3,0.1994989215829135
-70.1,-25.93,5.3,10.001368925393566,5.3,0.1994989215829135
-69.18,-23.55,5.4,10.001368925393566,5.3,0.1994989215829135
-70.65,-17.31,6.1,10.001368925393566,5.3,0.1994989215829135
-66.749,-21.576,5.3,10.001368925393566,5.3,0.1994989215829135
-70.823,-17.882,5.5,10.001368925393566,5.3,0.1994989215829135
-69.319,-17.688,5.3,10.001368925393566,5.3,0.1994989215829135
-70.19,-34.34,5.3,10.001368925393566,5.3,0.1994989215829135
