id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class_raw,sub_depth,class
30685,1998/09/11,-71.55,-30.46,37.1,5.1,mw,0.11,0.14,8.6,,337,47,52,207,55,124,4.035e+16,-3.84e+15,-3.651e+16,-3.163e+16,-3.77e+15,420000000000000,GCMT,,slab_interface,32.4838371277,slab_interface
30697,1998/09/12,-67,-24.32,185.1,5.5,mw,0.04,0.04,1.5,,202,33,-42,329,69,-116,-1.433e+17,-5.59e+16,1.991e+17,1.091e+17,-1.233e+17,-2.31e+16,GCMT,,slab_deep,144.729705811,slab_deep
30917,1998/10/08,-71.59,-16.02,140.6,6.1,mw,0.01,0.01,0.5,,185,29,-47,318,69,-111,-1.223e+18,-1.49e+17,1.373e+18,1.076e+18,-8.89e+17,-6.33e+17,GCMT,,slab_deep,113.349494934,slab_deep
30940,1998/10/10,-72.48,-33.87,19.8,5.6,mw,0.03,0.03,1.4,,352,26,87,175,64,91,2.654e+17,7.1e+15,-2.725e+17,1.48e+16,-2.172e+17,3.2e+16,GCMT,,slab_interface,14.4811143875,slab_interface
31044,1998/10/25,-69.59,-17.97,15,5.2,mw,0,0,0,,155,60,179,246,89,30,2.083e+16,-7.118e+16,5.035e+16,-4.725e+16,390000000000000,4.511e+16,GCMT,,forearc,103.731628418,forearc
31081,1998/10/29,-70.46,-32.56,109.5,5.3,mw,0.1,0.06,5,,165,47,164,266,78,44,3.042e+16,-3.98e+16,9.38e+15,-6.503e+16,-1.914e+16,7.303e+16,GCMT,,slab_deep,81.2529907227,slab_deep
31164,1998/11/06,-66.57,-21.74,213.4,5.3,mw,0.21,0.08,6.5,,202,5,-58,350,86,-93,-3.08e+16,2.52e+16,5.6e+15,1.99e+16,-1.01e+17,8.7e+15,GCMT,,slab_deep,196.915756226,slab_deep
31231,1998/11/13,-68.58,-21.4,139,5.3,mw,0.05,0.06,2,,113,12,-176,20,89,-78,7.8e+15,-3.33e+16,2.55e+16,-2.89e+16,-1.014e+17,-6e+15,GCMT,,slab_deep,92.9846115112,slab_deep
31315,1998/11/23,-70.56,-23.77,53.4,5.4,mw,0.05,0.04,4.1,,160,10,55,16,82,96,5.42e+16,-3.8e+15,-5.04e+16,4.98e+16,1.559e+17,6.6e+15,GCMT,,intra_slab,28.8234405518,intra_slab
31317,1998/11/24,-69.08,-22.05,98.3,5.2,mw,0.16,0.15,5.1,,23,41,-141,261,65,-56,-4.458e+16,3.735e+16,7.23e+15,3.823e+16,-3.48e+15,4.797e+16,GCMT,,slab_deep,76.4961700439,slab_deep
31343,1998/11/27,-69.21,-32.04,128.9,5.4,mw,0.05,0.04,1.5,,191,45,-107,35,47,-74,-1.681e+17,1.02e+16,1.579e+17,-3.19e+16,7.5e+15,7.67e+16,GCMT,,slab_deep,103.597045898,slab_deep
31384,1998/12/01,-69.3,-17.62,169.6,5.3,mw,0,0,4.2,,255,45,-28,6,71,-132,-4.571e+16,8.1e+15,3.761e+16,4.93e+15,-5.272e+16,6.796e+16,GCMT,,slab_deep,124.367233276,slab_deep
31461,1998/12/11,-68.94,-31.52,127.8,5.4,mw,0.05,0.04,1.4,,32,41,-97,221,49,-84,-1.396e+17,4.11e+16,9.85e+16,2.01e+16,1.26e+16,9.4e+16,GCMT,,slab_deep,97.783416748,slab_deep
31478,1998/12/14,-71.25,-38.28,145.9,5.9,mw,0.01,0.01,0.4,,250,8,-6,346,89,-98,-1.8e+15,-1.235e+17,1.253e+17,2.373e+17,-9.828e+17,1.011e+17,GCMT,,slab_deep,116.782905579,slab_deep
31555,1998/12/26,-74.849,-40.746,10,5.6,mw,,,,,187,18,-89,6,72,-90,-1.31e+17,-1.75e+16,1.485e+17,-2.02e+16,-2.009e+17,1.8e+16,USGS,,slab_interface,9.76536655426,slab_interface
31860,1999/02/05,-70.949,-34.804,92,4.8,mw,,,,,126,47,146,241,66,48,4.762e+16,-6.595e+16,1.833e+16,-2.171e+16,-6.548e+16,1.162e+16,ISC,,slab_deep,82.8758850098,slab_deep
31859,1999/02/05,-70.56,-34.78,99,5.2,mw,0.13,0.08,6.4,,126,47,146,241,66,48,4.762e+16,-6.595e+16,1.833e+16,-2.171e+16,-6.548e+16,1.162e+16,GCMT,,slab_deep,99.8656005859,slab_deep
31956,1999/02/17,-69.965,-21.106,41.1,5.6,mw,,,6.2,0.1,147,58,72,358,36,116,2.281e+17,-1.65e+16,-2.117e+17,1.002e+17,-6.68e+16,6.47e+16,ISC-GEM,,slab_interface,47.0580253601,slab_interface
31957,1999/02/17,-71.15,-21.4,41.1,5.5,mw,0.03,0.04,2.7,,358,36,116,147,58,72,2.281e+17,-1.65e+16,-2.117e+17,1.002e+17,-6.68e+16,6.47e+16,GCMT,,outer_rise,,outer_rise
32051,1999/03/02,-68.72,-22.93,124.8,5.9,mw,0.03,0.02,1.1,,142,27,-109,343,64,-80,-5.688e+17,5.66e+16,5.123e+17,9.86e+16,-4.687e+17,-3.014e+17,GCMT,,slab_deep,83.8857574463,slab_deep
32081,1999/03/05,-69.2,-20.27,123,5.8,mw,0.03,0.02,1.2,,190,24,-62,339,69,-102,-3.26e+17,-7.77e+16,4.037e+17,1.589e+17,-3.578e+17,-6.44e+16,GCMT,,slab_deep,81.6103973389,slab_deep
32082,1999/03/05,-69.646,-34.687,15,5.3,mw,,,,,170,12,69,12,79,94,3.858e+17,-2.73e+16,-3.585e+17,2.023e+17,8.644e+17,4.5e+15,ISC,,intraarc_shallow,,intraarc
32080,1999/03/05,-70.25,-34.75,15,5.9,mw,0.04,0.04,0,,170,12,69,12,79,94,3.858e+17,-2.73e+16,-3.585e+17,2.023e+17,8.644e+17,4.5e+15,GCMT,,intraarc_shallow,,intraarc
32118,1999/03/09,-67.263,-27.68,140.3,5.1,mw,,,9,0.1,212,69,-6,305,85,-159,-8.38e+15,-5.163e+16,6.001e+16,2.135e+16,-9.92e+15,-2.392e+16,ISC-GEM,,slab_deep,115.777435303,slab_deep
32120,1999/03/09,-67.258,-27.681,149,4.6,mw,,,,,212,69,-6,305,85,-159,-8.38e+15,-5.163e+16,6.001e+16,2.135e+16,-9.92e+15,-2.392e+16,ISC,,slab_deep,115.777435303,slab_deep
32119,1999/03/09,-66.7,-27.91,140.7,5.1,mw,0.12,0.13,4.6,,212,69,-6,305,85,-159,-8.38e+15,-5.163e+16,6.001e+16,2.135e+16,-9.92e+15,-2.392e+16,GCMT,,slab_deep,132.656295776,slab_deep
32158,1999/03/12,-69.22,-19.64,140.6,5.1,mw,0.11,0.06,2.9,,229,43,-75,29,49,-103,-8.161e+16,4.095e+16,4.066e+16,1.293e+16,-1.866e+16,4.35e+15,GCMT,,slab_deep,87.6442337036,slab_deep
32273,1999/03/27,-71.85,-40.32,15,5.4,mw,0.07,0.05,0,,174,72,174,266,85,18,-1.28e+16,-2e+16,3.27e+16,-5.78e+16,-3.24e+16,1.7e+17,GCMT,,intraarc_shallow,,intraarc
32324,1999/04/03,-72.54,-16.38,89.4,6.8,mw,0.01,0.01,0.6,,112,20,-87,289,70,-91,-1.195e+19,1.15e+19,4.5e+17,1.427e+19,-4.81e+18,-4.8e+18,GCMT,,slab_deep,67.3488464355,slab_deep
32482,1999/04/25,-69.34,-31.91,120,5.3,mw,0.05,0.06,2,,36,42,-62,181,54,-113,-8.96e+16,-2.11e+16,1.108e+17,-1.36e+16,2.86e+16,4.53e+16,GCMT,,slab_deep,102.578178406,slab_deep
32526,1999/04/30,-72.27,-31.9,32.1,5.5,mw,0.03,0.04,2.3,,355,29,81,185,61,95,1.789e+17,5.36e+16,-2.325e+17,-1.62e+16,-1.296e+17,-4.5e+15,GCMT,,intra_slab,14.5802326202,intra_slab
32599,1999/05/10,-69.05,-29.51,67.5,5.2,mw,0.1,0.11,8,,119,53,15,20,78,142,2.061e+16,3.323e+16,-5.385e+16,1.623e+16,3.3e+16,3.402e+16,GCMT,,intraarc_deep,,intraarc
32682,1999/05/22,-70.57,-36.56,163.5,5.3,mw,0.07,0.08,2.4,,204,12,-65,359,80,-95,-4.258e+16,1.327e+16,2.93e+16,4.5e+15,-9.449e+16,7.98e+15,GCMT,,slab_deep,129.782119751,slab_deep
32715,1999/05/25,-66.46,-27.9,175.6,5.8,mw,0.03,0.03,1.1,,185,52,-27,292,69,-139,-2.438e+17,-6.39e+16,3.078e+17,2.864e+17,2.24e+16,-3.643e+17,GCMT,,slab_deep,142.939193726,slab_deep
32806,1999/06/09,-66.43,-22.21,275.9,5.4,mw,0.1,0.06,3.3,,265,42,33,149,69,127,8.11e+16,-9.3e+16,1.19e+16,6.2e+15,-1.019e+17,6.28e+16,GCMT,,slab_deep,200.568832397,slab_deep
33069,1999/07/09,-70.579,-24.899,40,5.6,mw,,,5.2,0.1,205,70,107,343,26,52,1.688e+17,8.11e+16,-2.499e+17,-1.015e+17,-2.067e+17,-4.79e+16,ISC-GEM,,slab_interface,32.6191558838,slab_interface
33070,1999/07/09,-71.33,-24.94,35.1,5.6,mw,0.02,0.04,2.2,,343,26,52,205,70,107,1.688e+17,8.11e+16,-2.499e+17,-1.015e+17,-2.067e+17,-4.79e+16,GCMT,,intra_slab,13.3855657578,intra_slab
33241,1999/08/02,-70.1,-33.08,107.9,5.5,mw,0.03,0.02,1.8,,141,19,-151,23,81,-73,-5.91e+16,-5.56e+16,1.147e+17,-8.11e+16,-1.879e+17,-7.6e+15,GCMT,,slab_deep,91.7141799927,slab_deep
33259,1999/08/04,-67.98,-31.87,125.5,5.3,mw,0.04,0.05,1.9,,155,45,-139,33,62,-53,-8.74e+16,-2.45e+16,1.119e+17,-7.94e+16,-2.44e+16,5.6e+15,GCMT,,slab_deep,100.64641571,slab_deep
33421,1999/08/22,-74.756,-40.509,33,6.4,mw,,,,,120,35,-105,318,56,-80,-4.099e+18,-1.79e+17,4.279e+18,2.06e+17,-1.49e+17,1.601e+18,USGS,,intra_slab,10.6951560974,intra_slab
33531,1999/09/05,-70.8,-17.25,92.4,5.1,mw,0,0,12.6,,127,15,-123,341,78,-82,-1.952e+16,5.19e+15,1.433e+16,1.338e+16,-4.178e+16,-1.24e+16,GCMT,,slab_deep,89.6228942871,slab_deep
33558,1999/09/10,-71.22,-29.74,54.8,5,mw,0,0,0,,250,46,-168,151,81,-45,-8.48e+15,2.935e+16,-2.087e+16,-6.43e+15,3.141e+16,-1.873e+16,GCMT,,intra_slab,44.2438201904,intra_slab
33585,1999/09/15,-67.37,-20.73,217.5,6.4,mw,0.01,0.01,0.6,,102,21,-159,351,82,-70,-1.251e+18,8.33e+17,4.18e+17,1.9e+17,-4.102e+18,-1.47e+18,GCMT,,slab_deep,160.998962402,slab_deep
33683,1999/09/29,-72.6,-30.94,15,5.7,mw,0.03,0.03,0,,352,31,87,175,59,92,3.346e+17,3.49e+16,-3.696e+17,1.17e+16,-1.935e+17,4.38e+16,GCMT,,outer_rise,,outer_rise
33736,1999/10/05,-68.91,-21.18,141.7,5.1,mw,0.09,0.09,3.3,,176,17,-108,15,74,-85,-3.627e+16,3.43e+15,3.284e+16,-1.691e+16,-5.239e+16,1.9e+15,GCMT,,slab_deep,85.6465454102,slab_deep
33871,1999/11/03,-73.704,-38.231,20.3,5.3,mw,,,3.8,0.1,28,7,132,166,85,85,2.78e+16,-4e+15,-2.38e+16,3.14e+16,-1.199e+17,-7e+15,ISC-GEM,,slab_interface,25.0983448029,slab_interface
33872,1999/11/03,-73.93,-37.7,15,5.3,mw,0.15,0.17,0,,28,7,132,166,85,85,2.78e+16,-4e+15,-2.38e+16,3.14e+16,-1.199e+17,-7e+15,GCMT,,slab_interface,18.3601589203,slab_interface
33874,1999/11/03,-73.696,-38.149,30,4.9,mw,,,,,96,55,179,187,89,35,-6.57e+15,-1.528e+16,2.185e+16,6.93e+15,-4.878e+16,-6.416e+16,ISC,,intra_slab,24.6499099731,intra_slab
33873,1999/11/03,-73.64,-37.7,33,5.2,mw,0.16,0.1,0,,96,55,179,187,89,35,-6.57e+15,-1.528e+16,2.185e+16,6.93e+15,-4.878e+16,-6.416e+16,GCMT,,intra_slab,23.9117565155,intra_slab
33907,1999/11/06,-71.6,-29.63,32.9,5.2,mw,0.07,0.08,3.8,,4,25,34,242,76,111,3.262e+16,-5.4e+15,-2.722e+16,-6.303e+16,-3.283e+16,-4.026e+16,GCMT,,slab_interface,26.7799224854,slab_interface
33974,1999/11/18,-69.94,-25.22,69.2,5.3,mw,0.09,0.05,8.5,,166,10,-70,326,80,-93,-3.119e+16,4.12e+15,2.707e+16,5.26e+16,-7.629e+16,-1.388e+16,GCMT,,slab_deep,57.3402175903,slab_deep
33989,1999/11/20,-72.66,-30.79,32.4,5.2,mw,0.06,0.08,5.4,,11,40,106,171,52,77,6.429e+16,3.64e+15,-6.794e+16,1.126e+16,-1.434e+16,-1.93e+15,GCMT,,outer_rise,,outer_rise
33998,1999/11/21,-68.89,-21.44,109.3,5.8,mw,0.02,0.01,0.9,,179,24,-62,329,69,-102,-4.596e+17,-700000000000000,4.603e+17,2.994e+17,-4.083e+17,-1.405e+17,GCMT,,slab_deep,84.5465545654,slab_deep
34069,1999/11/30,-69.37,-19.01,138.2,6.5,mw,0.01,0.01,0.3,,236,19,-29,354,81,-107,-1.991e+18,-1.252e+18,3.243e+18,6.4e+17,-6.908e+18,1.876e+18,GCMT,,slab_deep,91.8798217773,slab_deep
34092,1999/12/04,-71.81,-28.68,63,5.6,mw,0.02,0.04,2,,219,43,131,349,59,59,1.929e+17,8.68e+16,-2.797e+17,-5.16e+16,9.09e+16,-8.37e+16,GCMT,,intra_slab,15.2720355988,intra_slab
34250,1999/12/29,-67.772,-23.877,130,5.7,mw,,,6,0.47,174,60,22,72,71,148,2.6e+16,2.8e+16,-5.5e+16,7.6e+16,-3.2e+16,-8.6e+16,ISC-GEM,,slab_deep,107.541603088,slab_deep
34320,2000/01/08,-70.153,-23.314,51,5.8,mw,,,,,175,70,90,355,20,90,2.251e+18,1.96e+17,-2.448e+18,7.8e+17,-3.175e+18,4.37e+17,ISC,,slab_interface,39.742893219,slab_interface
34319,2000/01/08,-70.083,-23.245,55,6.3,mw,,,6,0.1,167,72,87,356,18,98,2.251e+18,1.96e+17,-2.448e+18,7.8e+17,-3.175e+18,4.37e+17,ISC-GEM,,slab_interface,41.3016967773,slab_interface
34318,2000/01/08,-70.66,-23.21,41,6.3,mw,0.01,0.01,0,,356,18,98,167,72,87,2.251e+18,1.96e+17,-2.448e+18,7.8e+17,-3.175e+18,4.37e+17,GCMT,,intra_slab,24.1975860596,intra_slab
34393,2000/01/19,-74.78,-16.44,24.2,5.4,mw,0.12,0.09,8.6,,280,40,31,165,71,126,7.58e+16,-5.47e+16,-2.11e+16,-2.39e+16,-1.086e+17,7.53e+16,GCMT,,outer_rise,,outer_rise
34538,2000/02/21,-71.8,-29.54,51.6,5.1,mw,0.05,0.07,3.8,,196,31,114,349,62,76,4.711e+16,7.06e+15,-5.417e+16,-1.169e+16,3.041e+16,-1.89e+15,GCMT,,intra_slab,19.9959774017,intra_slab
34614,2000/03/08,-67.15,-23.43,197.6,5.2,mw,0.12,0.09,4.2,,307,56,-142,193,60,-41,-4.627e+16,-2.333e+16,6.96e+16,2.7e+16,1.542e+16,-3.898e+16,GCMT,,slab_deep,141.714477539,slab_deep
34695,2000/03/25,-69.61,-16.51,221.3,5.3,mw,0.1,0.11,4.1,,192,20,-69,350,71,-98,-7.315e+16,6.38e+15,6.676e+16,2.248e+16,-8.581e+16,3.16e+15,GCMT,,slab_deep,161.247268677,slab_deep
34702,2000/03/26,-71.841,-32.684,36.8,5.2,mw,,,5,,330,30,55,189,66,108,4.769e+16,6.24e+15,-5.393e+16,-1.457e+16,-4.198e+16,1.097e+16,USGS,,slab_interface,25.6241493225,slab_interface
34701,2000/03/26,-72.16,-32.5,48.9,5.2,mw,0.12,0.11,8.4,,330,30,55,189,66,108,4.769e+16,6.24e+15,-5.393e+16,-1.457e+16,-4.198e+16,1.097e+16,GCMT,,intra_slab,17.33020401,intra_slab
34895,2000/04/30,-66.33,-27.39,26.8,5.2,mw,0.08,0.08,4.1,,185,38,45,57,64,119,5.724e+16,-9.06e+15,-4.818e+16,5.294e+16,1.02e+15,-2.458e+16,GCMT,,backarc,,unclassified
34936,2000/05/09,-70.44,-25.92,57,5.2,mw,0.06,0.1,0,,12,20,128,152,74,77,4.092e+16,940000000000000,-4.186e+16,3.454e+16,-5.283e+16,3.65e+15,GCMT,,intra_slab,41.065486908,intra_slab
34949,2000/05/12,-66.85,-23.72,226.6,7.2,mw,0,0,0.4,,214,12,-62,5,80,-96,-2.153e+19,-1.51e+18,2.304e+19,-4.85e+18,-6.164e+19,8.72e+18,GCMT,,slab_deep,159.125991821,slab_deep
35034,2000/05/23,-67.039,-24.471,180,5.1,mw,,,6,0.1,340,44,-147,226,68,-50,-3.484e+16,-2.093e+16,5.576e+16,3.637e+16,1.393e+16,1.868e+16,ISC-GEM,,slab_deep,140.810806274,slab_deep
35032,2000/05/23,-67.2,-23.96,190.5,5.1,mw,0.16,0.22,6.1,,340,44,-147,226,68,-50,-3.484e+16,-2.093e+16,5.576e+16,3.637e+16,1.393e+16,1.868e+16,GCMT,,slab_deep,134.803634644,slab_deep
35131,2000/06/14,-67.11,-23.84,239.6,5.8,mw,0.06,0.09,3.4,,204,31,-46,335,68,-113,-4.376e+17,-1.693e+17,6.069e+17,2.653e+17,-4.035e+17,-3.27e+16,GCMT,,slab_deep,141.473800659,slab_deep
35144,2000/06/16,-69.92,-33.95,109.1,6.4,mw,0.01,0.01,0.4,,219,33,-67,11,60,-105,-3.805e+18,2.61e+17,3.544e+18,3.1e+16,-2.307e+18,1.862e+18,GCMT,,slab_deep,107.232643127,slab_deep
35252,2000/07/07,-68.067,-28.059,368.7,4.9,mw,,,10.9,,179,52,-43,299,58,-133,-7.17e+16,2.19e+15,6.952e+16,4.857e+16,1.678e+16,-6.443e+16,CSN-improved,,slab_deep,97.1393203735,slab_deep
35251,2000/07/07,-66.22,-27.69,176.1,5.3,mw,0.06,0.05,2.3,,179,52,-43,299,58,-133,-7.17e+16,2.19e+15,6.952e+16,4.857e+16,1.678e+16,-6.443e+16,GCMT,,slab_deep,159.567306519,slab_deep
35268,2000/07/13,-71.86,-16.58,77.3,5.1,mw,0.14,0.13,7.7,,276,56,175,8,86,34,1.055e+16,-1.595e+16,5.4e+15,9.03e+15,3.411e+16,-5.359e+16,GCMT,,slab_deep,83.9641571045,slab_deep
35321,2000/07/27,-68.39,-23.06,123.4,5.2,mw,0.15,0.19,9.7,,118,55,-166,20,79,-36,-2.739e+16,-4.545e+16,7.284e+16,-1.832e+16,-4.255e+16,-4.693e+16,GCMT,,slab_deep,90.4322967529,slab_deep
35349,2000/08/03,-72.44,-17.83,35,5.8,mw,0.02,0.02,0,,309,29,66,156,64,102,4.769e+17,-1.401e+17,-3.368e+17,1.194e+17,-3.767e+17,3.097e+17,GCMT,,intra_slab,18.1349563599,intra_slab
35404,2000/08/11,-69.95,-17.9,90.8,5.1,mw,0.09,0.05,5.3,,128,19,-128,347,75,-78,-4.029e+16,2.566e+16,1.463e+16,2.38e+15,-5.376e+16,-8.88e+15,GCMT,,slab_deep,93.3610916138,slab_deep
35433,2000/08/18,-70.24,-19.33,95.3,5.2,mw,0.07,0.06,5,,216,25,-78,23,66,-96,-5.169e+16,5.42e+15,4.628e+16,-1.78e+16,-4.698e+16,3.129e+16,GCMT,,slab_deep,50.6331329346,slab_deep
35467,2000/08/23,-68.33,-22.55,120.3,5.4,mw,0.06,0.05,3,,186,26,-64,337,67,-102,-1.14e+17,-3.74e+16,1.514e+17,5.12e+16,-1.123e+17,-3.74e+16,GCMT,,slab_deep,94.2839050293,slab_deep
35765,2000/10/18,-68.561,-19.556,148,5.1,mw,,,,,261,43,1,170,89,133,-7.84e+15,-4.058e+16,4.842e+16,-2.283e+16,-9.31e+16,7.029e+16,ISC,,slab_deep,115.71005249,slab_deep
35764,2000/10/18,-68.51,-19.53,159,5.3,mw,0.07,0.05,2.2,,261,43,1,170,89,133,-7.84e+15,-4.058e+16,4.842e+16,-2.283e+16,-9.31e+16,7.029e+16,GCMT,,slab_deep,118.300559998,slab_deep
36008,2000/11/27,-70.68,-24.72,49.9,5.1,mw,0.18,0.25,16.5,,340,47,4,247,87,137,1.118e+16,2.01e+16,-3.128e+16,-3.164e+16,-2.927e+16,-3.916e+16,GCMT,,intra_slab,28.7063331604,intra_slab
36023,2000/11/29,-70.857,-24.948,42,5.8,mw,,,,,350,80,-65,100,27,-157,-1.255e+18,2.19e+17,1.036e+18,5.48e+17,-3.107e+18,2.77e+17,ISC,,intra_slab,25.1840019226,intra_slab
36022,2000/11/29,-70.89,-24.63,53,6.3,mw,0.01,0.01,0,,207,12,-56,352,80,-97,-1.255e+18,2.19e+17,1.036e+18,5.48e+17,-3.107e+18,2.77e+17,GCMT,,intra_slab,22.9058036804,intra_slab
36137,2000/12/20,-74.95,-39.009,10,6.4,mw,,,11.2,0.1,3,50,-106,206,43,-72,-4.402e+18,-1.415e+18,5.817e+18,3.74e+17,-8.18e+17,1.941e+18,ISC-GEM,,intra_slab,7.4749751091,intra_slab
36256,2001/01/07,-72.33,-33.52,21,5.9,mw,0.02,0.02,0,,353,23,85,178,67,92,6.175e+17,4.78e+16,-6.653e+17,8.4e+15,-6.367e+17,4.92e+16,GCMT,,slab_interface,15.2718830109,slab_interface
36612,2001/02/22,-71.63,-27.47,27.3,5.5,mw,0.15,0.18,10.9,,6,12,119,157,80,84,9.51e+16,-4.7e+15,-9.05e+16,9.83e+16,-2.165e+17,8.7e+15,GCMT,,slab_interface,11.5292949677,slab_interface
36613,2001/02/22,-73.58,-16.75,48.5,5.3,mw,0.04,0.04,3.3,,303,32,66,151,61,104,8.305e+16,-3.04e+16,-5.266e+16,2.411e+16,-5.444e+16,7.308e+16,GCMT,,intra_slab,24.7162723541,intra_slab
36647,2001/02/27,-71.383,-27.959,28,4.8,mw,,,,,9,28,120,155,66,75,4.691e+16,2.076e+16,-6.767e+16,2.146e+16,-4.427e+16,1.818e+16,ISC,,slab_interface,18.8681049347,slab_interface
36645,2001/02/27,-71.84,-28.04,15,5.2,mw,0.06,0.09,0,,9,28,120,155,66,75,4.691e+16,2.076e+16,-6.767e+16,2.146e+16,-4.427e+16,1.818e+16,GCMT,,slab_interface,10.9434528351,slab_interface
36679,2001/03/03,-74.866,-38.886,15,5.8,mw,,,11.2,0.1,357,69,-114,228,31,-43,-4.384e+17,-2.72e+16,4.656e+17,1.281e+17,-4.823e+17,2.492e+17,ISC-GEM,,intra_slab,8.24022006989,intra_slab
36740,2001/03/15,-71.538,-32.398,40,6.1,mw,,,,,355,50,105,152,42,73,7.484e+17,-9.79e+16,-6.505e+17,2.455e+17,3.467e+17,2.121e+17,ISC,,slab_interface,36.0418510437,slab_interface
36741,2001/03/15,-72.04,-32.61,42,5.9,mw,0.01,0.01,0,,144,38,59,2,58,112,7.484e+17,-9.79e+16,-6.505e+17,2.455e+17,3.467e+17,2.121e+17,GCMT,,intra_slab,19.8488445282,intra_slab
36758,2001/03/16,-69.37,-20.63,128.6,5.7,mw,0.03,0.02,1.1,,218,22,-44,350,75,-106,-1.881e+17,-1.081e+17,2.962e+17,6.8e+16,-3.665e+17,6.44e+16,GCMT,,slab_deep,73.7343826294,slab_deep
36840,2001/03/31,-68.33,-29.49,125.4,5.4,mw,0.04,0.03,1.5,,332,43,-49,102,59,-122,-1.038e+17,8.23e+16,2.15e+16,-5.69e+16,-1.54e+16,-9.2e+16,GCMT,,slab_deep,89.0372161865,slab_deep
36911,2001/04/09,-73.112,-32.727,10,6.1,mw,,,,,45,55,-55,174,48,-129,-1.061e+19,3e+18,7.61e+18,2.1e+17,-5e+17,7.12e+18,ISC,,outer_rise,,outer_rise
36910,2001/04/09,-73.23,-32.88,15,6.7,mw,0.01,0.01,0,,219,44,-86,33,46,-94,-1.061e+19,3e+18,7.61e+18,2.1e+17,-5e+17,7.12e+18,GCMT,,outer_rise,,outer_rise
37068,2001/04/17,-69.6,-20.23,15,5.6,mw,0.03,0.03,0,,120,18,-142,354,79,-76,-6.59e+16,-7.1e+16,1.369e+17,4.9e+16,-2.701e+17,-1.029e+17,GCMT,,forearc,66.9112854004,forearc
37125,2001/04/21,-67.28,-28.95,140.5,5.7,mw,0.02,0.02,0.7,,156,44,-32,270,68,-129,-2.234e+17,2.075e+17,1.59e+16,2.45e+17,1.176e+17,-2.431e+17,GCMT,,slab_deep,103.576408386,slab_deep
37250,2001/05/06,-70.92,-32.95,50,5.2,mw,0.13,0.12,9.9,,313,32,42,185,69,115,4.154e+16,3.49e+15,-4.504e+16,-1.53e+16,-4.558e+16,2.266e+16,GCMT,,slab_deep,64.1094360352,slab_deep
37323,2001/05/15,-66.4,-28.15,180.8,5.6,mw,0.04,0.04,1.6,,181,54,-28,288,68,-141,-1.45e+17,-1.3e+15,1.462e+17,1.304e+17,1.83e+16,-2.282e+17,GCMT,,slab_deep,139.614089966,slab_deep
37376,2001/05/24,-67.23,-20.45,205.7,5.3,mw,0.07,0.04,2.2,,254,14,-13,357,87,-104,-1.07e+16,-6e+15,1.67e+16,7.6e+15,-1.109e+17,2.67e+16,GCMT,,slab_deep,173.562072754,slab_deep
37512,2001/06/13,-66.9,-27.69,38.1,5,mw,0.12,0.13,8.8,,209,30,70,52,62,101,3.067e+16,-1.306e+16,-1.761e+16,1.937e+16,1.243e+16,-2.337e+16,GCMT,,backarc,,unclassified
37544,2001/06/18,-69.144,-24.226,86.5,5.8,mw,,,5.1,0.1,167,33,-75,329,58,-100,-4.64e+17,4.01e+16,4.238e+17,1.545e+17,-1.752e+17,-1.844e+17,ISC-GEM,,slab_deep,75.0023117065,slab_deep
37543,2001/06/18,-69.63,-24.45,117.4,5.8,mw,0.02,0.02,0.9,,167,33,-75,329,58,-100,-4.64e+17,4.01e+16,4.238e+17,1.545e+17,-1.752e+17,-1.844e+17,GCMT,,slab_deep,62.4329605103,slab_deep
37548,2001/06/19,-68.31,-22.95,152.6,5.9,mw,0.02,0.02,0.6,,133,19,-131,355,75,-77,-4.316e+17,1.62e+16,4.154e+17,2.42e+16,-7.973e+17,-2.409e+17,GCMT,,slab_deep,93.5182342529,slab_deep
37575,2001/06/23,-72.71,-17.28,29.6,8.4,mw,0.01,0.01,0.4,,310,18,63,159,74,98,,,,,,,GCMT,,slab_interface,27.2645225525,slab_interface
37799,2001/06/25,-74.824,-16.067,29,5.1,mw,,,,,284,40,25,174,74,127,5.169e+16,-1.569e+16,-3.6e+16,-9.84e+15,-8.359e+16,7.401e+16,ISC,,outer_rise,,outer_rise
37792,2001/06/25,-74.79,-16.24,24.4,5.3,mw,0.09,0.08,7.7,,284,40,25,174,74,127,5.169e+16,-1.569e+16,-3.6e+16,-9.84e+15,-8.359e+16,7.401e+16,GCMT,,outer_rise,,outer_rise
37788,2001/06/25,-73.99,-17.26,15,5.7,mw,0.04,0.03,0,,278,26,34,157,76,112,1.916e+17,-1.513e+17,-4.04e+16,8.55e+16,-3.405e+17,1.543e+17,GCMT,,outer_rise,,outer_rise
37790,2001/06/25,-70.53,-17.35,91.2,5.4,mw,0.04,0.03,3.1,,163,10,-93,347,80,-89,-6.77e+16,1.92e+16,4.85e+16,3.56e+16,-1.521e+17,-9.8e+15,GCMT,,slab_deep,92.5416564941,slab_deep
37869,2001/06/26,-72.02,-17.87,24,6.7,mw,0.01,0.01,0,,314,19,75,150,71,95,8.314e+18,-2.958e+18,-5.356e+18,5.186e+18,-9.803e+18,4.435e+18,GCMT,,slab_interface,27.6010036469,slab_interface
