X,Y,ID,COMPAÑIA_,FIL_POLIZA,POLIZA_ID,pol_item,pol_item_e,POLIZA_NRO,POLIZA_ITE,CONTRATANT,CONTRATA_1,PLAN_CODIG,COM_OFICIN,MONEDA_ORI,POL_MONTO_,FCH_EMISIO,FCH_INI_VI,FCH_FIN_VI,VENTA_AÑO,NOMBRE_ASE,calle_nro,depto_bloc,villa,cod_comuna,nombre_com,cod_provin,nombre_pro,cod_region,nombre_reg,MATERIALES,DESTINO,AÑO CONST,UBICACIÓN,Longitud,Latitud,Hazard1,Hazard2,Hazard3,Hazard4,Hazard5,Hazard6,Hazard7
-72.103597,-36.610848,1195292,Renta Nacional Generales,1,1434917-1-0,1434917-1,1434917-1-0,1434917,1,53337585,COMUNIDAD EDIFICIO CENTRO CHILLAN II,R100,TEMUCO,"U,F,",252854,6/28/2024,6/30/2024,6/30/2025,2024,COMUNIDAD EDIFICIO CENTRO CHILLAN II,CALLE ARAUCO 861,,,143,CHILLAN,56,DIGUILLIN,16,REGION DE NUBLE,{ALBANILERIA},{HABITACION},1991,{URBANA},-72.103596999999993,-36.610847999999997,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354
-72.103597,-36.610848,1199515,Renta Nacional Generales,1,1435901-1-0,1435901-1,1435901-1-0,1435901,1,53337585,COMUNIDAD EDIFICIO CENTRO CHILLAN II,R100,TEMUCO,"U,F,",252854,7/2/2024,6/30/2024,6/30/2025,2024,COMUNIDAD EDIFICIO CENTRO CHILLAN II,CALLE ARAUCO 861,,,143,CHILLAN,56,DIGUILLIN,16,REGION DE NUBLE,{ALBANILERIA},{HABITACION},1991,{URBANA},-72.103596999999993,-36.610847999999997,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354,0.503049433231354
-70.610467,-33.446751,1020563,Renta Nacional Generales,1,1354519-1-0,1354519-1,1354519-1-0,1354519,1,56059960,COMUNIDAD EDIFICIO VALENCIA,R100,SANTIAGO CENTRO,"U,F,",46200,9/8/2023,9/5/2023,9/5/2024,2023,COMUNIDAD EDIFICIO VALENCIA,"VALENCIA NRO, 2125",,,294,NUNOA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.610467000000000,-33.446750999999999,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.610467,-33.446751,1223484,Renta Nacional Generales,1,1450907-1-0,1450907-1,1450907-1-0,1450907,1,56059960,COMUNIDAD EDIFICIO VALENCIA,R100,SANTIAGO CENTRO,"U,F,",46200,8/27/2024,9/5/2024,9/5/2025,2024,COMUNIDAD EDIFICIO VALENCIA,"VALENCIA NRO, 2125",,,294,NUNOA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.610467000000000,-33.446750999999999,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.648801,-33.442363,1015473,Renta Nacional Generales,1,1351965-1-0,1351965-1,1351965-1-0,1351965,1,56003880,"COMUNIDAD EDIFICIO ESTADO NRO,57",R100,PROVIDENCIA,"U,F,",138600,8/31/2023,8/31/2023,8/31/2024,2023,"COMUNIDAD EDIFICIO ESTADO NRO,57","ESTADO NRO,57",,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,HABITACION,OFICINA,""OTROS NO CONSIDERADOS""}",1991,{URBANA},-70.648801000000006,-33.442363000000000,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.648801,-33.442363,1230828,Renta Nacional Generales,1,1454869-1-0,1454869-1,1454869-1-0,1454869,1,56003880,"COMUNIDAD EDIFICIO ESTADO NRO,57",R100,PROVIDENCIA,"U,F,",138600,9/10/2024,8/31/2024,8/31/2025,2024,"COMUNIDAD EDIFICIO ESTADO NRO,57","ESTADO NRO,57",,,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,HABITACION,OFICINA,""OTROS NO CONSIDERADOS""}",1991,{URBANA},-70.648801000000006,-33.442363000000000,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162,0.489192932844162
-70.5925827026367,-33.4300575256348,1180302,Renta Nacional Generales,1,1427421-1-0,1427421-1,1427421-1-0,1427421,1,56030050,COMUNIDAD EDIFICIO EL VERGEL,R100,PROVIDENCIA,"U,F,",26400,5/31/2024,6/1/2024,6/1/2025,2024,COMUNIDAD EDIFICIO EL VERGEL,EL VERGEL 2882,,,290,PROVIDENCIA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION,OFICINA}",1991,{URBANA},-70.592582702636719,-33.430057525634766,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.576593,-33.424288,1107078,Renta Nacional Generales,1,1394393-1-0,1394393-1,1394393-1-0,1394393,1,56029820,COMUNIDAD EDIFICIO VASCO DE GAMA 4490,R100,PROVIDENCIA,"U,F,",91000,2/12/2024,1/25/2024,1/25/2025,2024,COMUNIDAD EDIFICIO VASCO DE GAMA 4490,VASCO DE GAMA 4490,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""GALPON DE ACERO"",""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.576593000000003,-33.424287999999997,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5639877319336,-33.4166450500488,1100042,Renta Nacional Generales,1,1391147-1-0,1391147-1,1391147-1-0,1391147,1,56029250,COMUNIDAD EDIFICIO EL NAVEGANTE,R100,APOQUINDO,"U,F,",60000,1/30/2024,2/2/2024,2/2/2025,2024,COMUNIDAD EDIFICIO EL NAVEGANTE,"AV, CRISTOBAL COLON","6145",,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""GALPON DE ACERO"",""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.563987731933594,-33.416645050048828,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5580215454102,-33.4158172607422,1208015,Renta Nacional Generales,3,1441690-2-0,1441690-2,1441690-2-0,1441690,2,56031070,COMUNIDAD EDIFICIO LOS POZOS 6900,R100,PROVIDENCIA,"U,F,",14440,7/25/2024,7/27/2024,7/27/2025,2024,COMUNIDAD EDIFICIO LOS POZOS 6900,"LOS POZOS NRO,6900",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",1991,{URBANA},-70.558021545410156,-33.415817260742188,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742
-70.5580215454102,-33.4158172607422,1220734,Renta Nacional Generales,2,1449058-2-0,1449058-2,1449058-2-0,1449058,2,56031070,COMUNIDAD EDIFICIO LOS POZOS 6900,R100,SANTIAGO CENTRO,"U,F,",14440,8/21/2024,7/27/2024,7/27/2025,2024,COMUNIDAD EDIFICIO LOS POZOS 6900,"LOS POZOS NRO, 6900",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",1991,{URBANA},-70.558021545410156,-33.415817260742188,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742
-70.580146,-33.414083,1204035,Renta Nacional Generales,1,1438970-1-0,1438970-1,1438970-1-0,1438970,1,56030740,COMUNIDAD EDIFICIO CADIZ,R100,APOQUINDO,"U,F,",51105,7/12/2024,7/2/2024,7/2/2025,2024,COMUNIDAD EDIFICIO CADIZ,"SAN PASCUAL NRO, 144",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.580145999999999,-33.414082999999998,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.601177,-33.41217,1121540,Renta Nacional Generales,1,1401613-1-0,1401613-1,1401613-1-0,1401613,1,56030350,COMUNIDAD EDIFICIO EL PARDO,R100,SANTIAGO CENTRO,"U,F,",67000,3/13/2024,3/29/2024,3/29/2025,2024,COMUNIDAD EDIFICIO EL PARDO,PRESIDENTE RIESCO 2965,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.601177000000007,-33.412170000000003,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5313720703125,-33.4119491577148,1066132,Renta Nacional Generales,1,1374602-1-0,1374602-1,1374602-1-0,1374602,1,56030520,COMUNIDAD EDIFICIO CATRIC,R100,APOQUINDO,"U,F,",59300,11/30/2023,11/27/2023,11/27/2024,2023,COMUNIDAD EDIFICIO CATRIC,"LUIS MATTE LARRAIN NRO,890",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{ALBANILERIA,""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.531372070312500,-33.411949157714844,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742,0.497149974107742
-70.600587,-33.407096,1087462,Renta Nacional Generales,1,1385790-1-0,1385790-1,1385790-1-0,1385790,1,56031180,COMUNIDAD EDIFICIO PARQUE LAS AMERICAS,R100,APOQUINDO,"U,F,",123479,1/10/2024,1/18/2024,1/18/2025,2024,COMUNIDAD EDIFICIO PARQUE LAS AMERICAS,"AV, DAG HAMMARSKJOLD 3081",,,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.600587000000004,-33.407096000000003,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.580939,-33.401066,1080840,Renta Nacional Generales,1,1382066-1-0,1382066-1,1382066-1-0,1382066,1,56031350,COMUNIDAD EDIFICIO EL ARCANGEL,R100,SANTIAGO CENTRO,"U,F,",40000,12/29/2023,12/26/2023,12/26/2024,2023,COMUNIDAD EDIFICIO EL ARCANGEL,EL ARCANGEL 5147,,,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""GALPON DE ACERO"",""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.580939000000001,-33.401066000000000,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.578909,-33.398298,983472,Renta Nacional Generales,1,1341755-1-0,1341755-1,1341755-1-0,1341755,1,56030230,COMUNIDAD DE EDIFICIO LAS HUALTATAS,R100,PROVIDENCIA,"U,F,",99108,7/25/2023,8/5/2023,8/5/2024,2023,COMUNIDAD DE EDIFICIO LAS HUALTATAS,LAS HUALTATAS 5375,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.578908999999996,-33.398297999999997,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.578909,-33.398298,1207076,Renta Nacional Generales,1,1441072-1-0,1441072-1,1441072-1-0,1441072,1,56030230,COMUNIDAD DE EDIFICIO LAS HUALTATAS,R100,PROVIDENCIA,"U,F,",99108,7/23/2024,8/5/2024,8/5/2025,2024,COMUNIDAD DE EDIFICIO LAS HUALTATAS,LAS HUALTATAS 5375,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.578908999999996,-33.398297999999997,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.578909,-33.398298,1237668,Renta Nacional Generales,1,1459011-1-0,1459011-1,1459011-1-0,1459011,1,56030230,COMUNIDAD DE EDIFICIO LAS HUALTATAS,R100,PROVIDENCIA,"U,F,",99108,9/26/2024,9/5/2024,8/5/2025,2024,COMUNIDAD DE EDIFICIO LAS HUALTATAS,LAS HUALTATAS 5375,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.578908999999996,-33.398297999999997,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.578909,-33.398298,1244426,Renta Nacional Generales,1,1463556-1-0,1463556-1,1463556-1-0,1463556,1,56030230,COMUNIDAD DE EDIFICIO LAS HUALTATAS,R100,PROVIDENCIA,"U,F,",99108,10/10/2024,8/5/2024,8/5/2025,2024,COMUNIDAD DE EDIFICIO LAS HUALTATAS,LAS HUALTATAS 5375,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.578908999999996,-33.398297999999997,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.5690155029297,-33.381420135498,1038516,Renta Nacional Generales,1,1362231-1-0,1362231-1,1362231-1-0,1362231,1,56029940,COMUNIDAD EDIFICIO JUAN XXIII,R100,PROVIDENCIA,"U,F,",29400,10/10/2023,10/24/2023,10/24/2024,2023,COMUNIDAD EDIFICIO JUAN XXIII,"JUAN XXIII, 6730",,,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.569015502929688,-33.381420135498047,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-70.5690155029297,-33.381420135498,1239708,Renta Nacional Generales,1,1460372-1-0,1460372-1,1460372-1-0,1460372,1,56029940,COMUNIDAD EDIFICIO JUAN XXIII,R100,PROVIDENCIA,"U,F,",29400,9/30/2024,10/24/2024,10/24/2025,2024,COMUNIDAD EDIFICIO JUAN XXIII,"JUAN XXIII, 6730",,,291,VITACURA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-70.569015502929688,-33.381420135498047,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444,0.492731750011444
-71.5480880737305,-33.0187530517578,1206510,Renta Nacional Generales,1,1440658-1-0,1440658-1,1440658-1-0,1440658,1,56029070,COMUNIDAD EDIFICIO CONCIERTO,R100,VINA DEL MAR,"U,F,",42000,7/22/2024,7/21/2024,7/21/2025,2024,COMUNIDAD EDIFICIO CONCIERTO,5 NORTE 926,,,67,VINA DEL MAR,17,VALPARAISO,5,REGION DE VALPARAISO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",1991,{URBANA},-71.548088073730469,-33.018753051757812,0.510818481445312,0.510818481445312,0.510818481445312,0.510818481445312,0.510818481445312,0.510818481445312,0.510818481445312
-71.5426864624023,-32.9716987609863,1118903,Renta Nacional Generales,1,1400118-1-0,1400118-1,1400118-1-0,1400118,1,56070280,COMUNIDAD CONDELL 7,R100,VINA DEL MAR,"U,F,",27110,3/7/2024,3/6/2024,3/6/2025,2024,COMUNIDAD CONDELL 7,"CONDELL NRO, 7",,RENACA,67,VINA DEL MAR,17,VALPARAISO,5,REGION DE VALPARAISO,"{""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",1991,{URBANA},-71.542686462402344,-32.971698760986328,0.516232609748840,0.516232609748840,0.516232609748840,0.516232609748840,0.516232609748840,0.516232609748840,0.516232609748840
-70.152992,-20.214652,1093154,Renta Nacional Generales,1,1387818-1-0,1387818-1,1387818-1-0,1387818,1,99024000,MUTUALIDAD DE CARABINEROS,R100,PROVIDENCIA,"U,F,",23853,1/18/2024,1/11/2024,1/11/2025,2024,MUTUALIDAD DE CARABINEROS,"THOMPSON NRO,191",,,5,IQUIQUE,3,IQUIQUE,1,REGION DE TARAPACA,"{""HORMIGON ARMADO""}",{OFICINA},1991,{URBANA},-70.152991999999998,-20.214652000000001,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634,0.682803332805634
-73.052319,-36.843208,1201566,Renta Nacional Generales,1,1437287-1-0,1437287-1,1437287-1-0,1437287,1,65739170,COMUNIDAD EDIFICIO VILLA REAL,R100,CONCEPCION,"U,F,",11845,7/8/2024,7/11/2024,7/11/2025,2024,COMUNIDAD EDIFICIO VILLA REAL,"PEDRO DE VALDIVIA NRO, 787",,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}",{HABITACION},1990,{URBANA},-73.052318999999997,-36.843207999999997,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.052229,-36.830944,1113777,Renta Nacional Generales,1,1398068-1-0,1398068-1,1398068-1-0,1398068,1,56043620,COMUNIDAD DE EDIFICIO ASTE,R100,CONCEPCION,"U,F,",65250,2/28/2024,2/26/2024,2/26/2025,2024,COMUNIDAD DE EDIFICIO ASTE,"LINCOYAN NRO,215",,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""GALPON DE ACERO"",""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1990,{URBANA},-73.052228999999997,-36.830944000000002,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.0404238103,-36.8286280024,1001421,Renta Nacional Generales,1,1345172-1-0,1345172-1,1345172-1-0,1345172,1,56027250,COMUNIDAD EDIFICIO LAS ARAUCARIAS,R100,CONCEPCION,"U,F,",52000,8/4/2023,8/3/2023,8/3/2024,2023,COMUNIDAD EDIFICIO LAS ARAUCARIAS,"ONGOLMO NRO, 31",,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}",{HABITACION},1990,{URBANA},-73.040423810299998,-36.828628002400002,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.0404238103,-36.8286280024,1221263,Renta Nacional Generales,1,1449364-1-0,1449364-1,1449364-1-0,1449364,1,56027250,COMUNIDAD EDIFICIO LAS ARAUCARIAS,R100,CONCEPCION,"U,F,",52000,8/22/2024,8/3/2024,8/3/2025,2024,COMUNIDAD EDIFICIO LAS ARAUCARIAS,"ONGOLMO NRO, 31",,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}",{HABITACION},1990,{URBANA},-73.040423810299998,-36.828628002400002,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-73.0381851196289,-36.8209686279297,1161207,Renta Nacional Generales,1,1415999-1-0,1415999-1,1415999-1-0,1415999,1,53298071,CONJUNTO HABITACIONAL BARROS ARANA,R100,CONCEPCION,"U,F,",14202,4/25/2024,4/17/2024,4/17/2025,2024,CONJUNTO HABITACIONAL BARROS ARANA,BARROS ARANA 1659,,,176,CONCEPCION,29,CONCEPCION,8,REGION DEL BIO-BIO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",HABITACION}",1990,{URBANA},-73.038185119628906,-36.820968627929688,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226,0.467584043741226
-70.610756,-33.449304,1228333,Renta Nacional Generales,1,1453125-1-0,1453125-1,1453125-1-0,1453125,1,56029510,COMUNIDAD EDIFICIO ANTONIO VARAS,R100,PROVIDENCIA,"U,F,",22005,9/4/2024,7/27/2024,7/27/2025,2024,COMUNIDAD EDIFICIO ANTONIO VARAS,ANTONIO VARAS 2401,,,294,NUNOA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",1990,{URBANA},-70.610755999999995,-33.449303999999998,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.610756,-33.449304,1256872,Renta Nacional Generales,1,1470665-1-0,1470665-1,1470665-1-0,1470665,1,56029510,COMUNIDAD EDIFICIO ANTONIO VARAS,R100,PROVIDENCIA,"U,F,",22005,11/11/2024,10/7/2024,10/7/2025,2024,COMUNIDAD EDIFICIO ANTONIO VARAS,ANTONIO VARAS 2401,,,294,NUNOA,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{ESTACIONAMIENTO,HABITACION}",1990,{URBANA},-70.610755999999995,-33.449303999999998,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5978317260742,-33.419734954834,1106035,Renta Nacional Generales,1,1393797-1-0,1393797-1,1393797-1-0,1393797,1,56030190,COMUNIDAD EDIFICIO LA MAISON,R100,PROVIDENCIA,"U,F,",15000,2/9/2024,1/31/2024,1/31/2025,2024,COMUNIDAD EDIFICIO LA MAISON,VERSALLES 2977,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION,OFICINA}",1990,{URBANA},-70.597831726074219,-33.419734954833984,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.600867,-33.419267,1029407,Renta Nacional Generales,1,1357766-1-0,1357766-1,1357766-1-0,1357766,1,56028030,COMUNIDAD EDIFICIO COPIAPO,R100,LA SERENA,"U,F,",55000,9/25/2023,10/29/2023,10/28/2024,2023,COMUNIDAD EDIFICIO COPIAPO,HERNANDO DE AGUIRRE 128,,PROVIDENCIA,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,OFICINA}",1990,{URBANA},-70.600866999999994,-33.419266999999998,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.600867,-33.419267,1235686,Renta Nacional Generales,1,1457624-1-0,1457624-1,1457624-1-0,1457624,1,56028030,COMUNIDAD EDIFICIO COPIAPO,R100,LA SERENA,"U,F,",55000,9/23/2024,10/28/2024,10/28/2025,2024,COMUNIDAD EDIFICIO COPIAPO,HERNANDO DE AGUIRRE 128,,PROVIDENCIA,285,SANTIAGO,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",COMERCIO,ESTACIONAMIENTO,OFICINA}",1990,{URBANA},-70.600866999999994,-33.419266999999998,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.5945,-33.4191,1184037,Renta Nacional Generales,1,1429388-1-0,1429388-1,1429388-1-0,1429388,1,56028770,EDIFICIO LAGO RUPANCO,R100,PROVIDENCIA,"U,F,",25000,6/7/2024,6/3/2024,6/3/2025,2024,EDIFICIO LAGO RUPANCO,SAN CRESCENTE 280,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION,OFICINA}",1990,{URBANA},-70.594499999999996,-33.419100000000000,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.596167,-33.418592,1190984,Renta Nacional Generales,1,1433117-1-0,1433117-1,1433117-1-0,1433117,1,56026990,COMUNIDAD EDIFICIO CRACOVIA,R100,LA FLORIDA,"U,F,",98140,6/24/2024,7/8/2024,7/8/2025,2024,COMUNIDAD EDIFICIO CRACOVIA,"CALLAO NRO, 3142",,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION}",1990,{URBANA},-70.596166999999994,-33.418591999999997,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.595035,-33.417875,1042529,Renta Nacional Generales,1,1363893-1-0,1363893-1,1363893-1-0,1363893,1,56023790,COMUNIDAD EDIFICIO LLAO LLAO,R100,SANTIAGO CENTRO,"U,F,",25025,10/17/2023,10/10/2023,10/10/2024,2023,COMUNIDAD EDIFICIO LLAO LLAO,NAPOLEON 3331,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""GALPON DE ACERO"",""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION,OFICINA}",1990,{URBANA},-70.595034999999996,-33.417875000000002,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
-70.595035,-33.417875,1245081,Renta Nacional Generales,1,1463896-1-0,1463896-1,1463896-1-0,1463896,1,56023790,COMUNIDAD EDIFICIO LLAO LLAO,R100,SANTIAGO CENTRO,"U,F,",25025,10/11/2024,10/10/2024,10/10/2025,2024,COMUNIDAD EDIFICIO LLAO LLAO,NAPOLEON 3331,,,293,LAS CONDES,46,SANTIAGO,13,REGION METROPOLITANA DE SANTIAGO,"{""GALPON DE ACERO"",""HORMIGON ARMADO""}","{""BODEGA Y ALMACENAJE"",ESTACIONAMIENTO,HABITACION,OFICINA}",1990,{URBANA},-70.595034999999996,-33.417875000000002,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578,0.491515219211578
