lon,lat
-7.577696539736849957e+01,-4.429488493494083912e+01
-7.576389968380691187e+01,-4.420830793826218041e+01
-7.575006415730122455e+01,-4.412185550641656562e+01
-7.573550071351066038e+01,-4.403554740500229769e+01
-7.572030983087435629e+01,-4.394937609143667601e+01
-7.570464198027906377e+01,-4.386331439576989766e+01
-7.568867827402958426e+01,-4.377732469797909687e+01
-7.567260607779132897e+01,-4.369136594465511081e+01
-7.565659319773341451e+01,-4.360539906961248136e+01
-7.564076756634787557e+01,-4.351939438075758204e+01
-7.562520498003965486e+01,-4.343333443045653297e+01
-7.560992826439952808e+01,-4.334721419384354135e+01
-7.559491418944431018e+01,-4.326103939359706629e+01
-7.558011159352298591e+01,-4.317482220156568928e+01
-7.556546297379856014e+01,-4.308857610776103542e+01
-7.555092293263075476e+01,-4.300231153148715890e+01
-7.553647869043349772e+01,-4.291603094375148686e+01
-7.552215542754011324e+01,-4.282972763309380326e+01
-7.550801785406216027e+01,-4.274338533996962752e+01
-7.549416087294734723e+01,-4.265698053387991706e+01
-7.548069334832133848e+01,-4.257048636766874949e+01
-7.546772179536371539e+01,-4.248387660323270154e+01
-7.545533053186130701e+01,-4.239713045890518117e+01
-7.544356801259618805e+01,-4.231023596177345780e+01
-7.543243513800283040e+01,-4.222319283457321148e+01
-7.542187925039237939e+01,-4.213601403586393701e+01
-7.541178971527722297e+01,-4.204872690533704827e+01
-7.540200292809096538e+01,-4.196137204771025608e+01
-7.539230593099620137e+01,-4.187400246677180604e+01
-7.538245221684431385e+01,-4.178667970271871468e+01
-7.537217863283305519e+01,-4.169946958283694727e+01
-7.536123695164209835e+01,-4.161243428023038149e+01
-7.534942536563545445e+01,-4.152562432428197781e+01
-7.533662294352460265e+01,-4.143906984682650574e+01
-7.532281691251280620e+01,-4.135277360428730731e+01
-7.530812101171075312e+01,-4.126670631338522099e+01
-7.529277210427757439e+01,-4.118080747517491602e+01
-7.527710860222738631e+01,-4.109499084627280752e+01
-7.526152999880571315e+01,-4.100915469478209019e+01
-7.524644370297949081e+01,-4.092319534914423684e+01
-7.523221369716068807e+01,-4.083702022300589363e+01
-7.521910890484640788e+01,-4.075056096600086875e+01
-7.520727664548996927e+01,-4.066378022488274269e+01
-7.519672874158685261e+01,-4.057667521838603619e+01
-7.518735119780083664e+01,-4.048927530292005628e+01
-7.517893105364007056e+01,-4.040163519865684094e+01
-7.517119012808929313e+01,-4.031382643303447821e+01
-7.516381871364961853e+01,-4.022592881738418669e+01
-7.515650659530709277e+01,-4.013802255405826003e+01
-7.514896167953806128e+01,-4.005018348923314164e+01
-7.514091703132501721e+01,-3.996248138541986350e+01
-7.513213343860704185e+01,-3.987497923063670413e+01
-7.512239649116256146e+01,-3.978773393680514658e+01
-7.511151162532718217e+01,-3.970079757521559571e+01
-7.509930896330212136e+01,-3.961421594666741441e+01
-7.508564745102916049e+01,-3.952802739078740046e+01
-7.507042533476504786e+01,-3.944225990643658974e+01
-7.505358813877207069e+01,-3.935692893763306444e+01
