longitude,latitude,mag,tc_years,mc_window,weight
-71.221,-32.155,4.9,1.998631074606434,4.4,0.12568034508340753
-71.932,-31.918,6.1,1.998631074606434,4.4,0.12568034508340753
-71.732,-32.549,4.5,1.998631074606434,4.4,0.12568034508340753
-71.693,-31.172,6.4,1.998631074606434,4.4,0.12568034508340753
-71.465,-29.703,4.4,1.998631074606434,4.4,0.12568034508340753
-70.376,-29.784,5.3,1.998631074606434,4.4,0.12568034508340753
-71.683,-30.03,4.7,1.998631074606434,4.4,0.12568034508340753
-71.723,-17.403,4.5,1.998631074606434,4.4,0.12568034508340753
-71.515,-18.501,4.6,1.998631074606434,4.4,0.12568034508340753
-69.26,-23.05,4.4,1.998631074606434,4.4,0.12568034508340753
-70.103,-24.223,4.4,1.998631074606434,4.4,0.12568034508340753
-73.417,-38.808,4.9,1.998631074606434,4.4,0.12568034508340753
-70.0,-29.47,4.5,1.998631074606434,4.4,0.12568034508340753
-66.817,-27.382,4.8,1.998631074606434,4.4,0.12568034508340753
-70.149,-18.408,5.1,1.998631074606434,4.4,0.12568034508340753
-67.115,-32.788,4.7,6.997675171749436,4.4,0.03589601360249485
-69.621,-21.272,4.5,6.997675171749436,4.4,0.03589601360249485
-72.389,-37.025,4.5,6.997675171749436,4.4,0.03589601360249485
-69.747,-20.737,4.9,6.997675171749436,4.4,0.03589601360249485
-71.035,-24.678,4.5,6.997675171749436,4.4,0.03589601360249485
-71.892,-30.402,4.6,6.997675171749436,4.4,0.03589601360249485
-70.371,-17.817,4.4,6.997675171749436,4.4,0.03589601360249485
-69.91,-17.42,4.5,6.997675171749436,4.4,0.03589601360249485
-69.366,-18.929,4.4,6.997675171749436,4.4,0.03589601360249485
-71.341,-30.691,4.7,6.997675171749436,4.4,0.03589601360249485
-71.854,-29.973,4.8,6.997675171749436,4.4,0.03589601360249485
-71.261,-17.507,4.6,6.997675171749436,4.4,0.03589601360249485
-71.891,-35.613,4.8,6.997675171749436,4.4,0.03589601360249485
-68.726,-33.469,4.5,6.997675171749436,4.4,0.03589601360249485
-71.774,-32.568,5.2,6.997675171749436,4.4,0.03589601360249485
-70.449,-17.937,4.6,6.997675171749436,4.4,0.03589601360249485
-70.633,-31.753,5.1,6.997675171749436,4.4,0.03589601360249485
-73.817,-39.729,4.4,6.997675171749436,4.4,0.03589601360249485
-70.109,-19.521,4.4,6.997675171749436,4.4,0.03589601360249485
-71.608,-30.398,4.9,6.997675171749436,4.4,0.03589601360249485
-70.71,-25.642,4.4,6.997675171749436,4.4,0.03589601360249485
-72.201,-37.431,4.4,6.997675171749436,4.4,0.03589601360249485
-72.202,-33.969,4.6,6.997675171749436,4.4,0.03589601360249485
-70.125,-19.876,4.7,6.997675171749436,4.4,0.03589601360249485
-71.905,-32.071,4.4,6.997675171749436,4.4,0.03589601360249485
-71.27,-33.47,4.8,6.997675171749436,4.4,0.03589601360249485
-71.078,-18.615,4.5,6.997675171749436,4.4,0.03589601360249485
-70.163,-18.91,4.5,6.997675171749436,4.4,0.03589601360249485
-73.47,-38.981,4.8,6.997675171749436,4.4,0.03589601360249485
-74.233,-40.253,4.5,6.997675171749436,4.4,0.03589601360249485
-72.008,-32.792,4.9,6.997675171749436,4.4,0.03589601360249485
-69.25,-21.37,5.2,6.997675171749436,4.4,0.03589601360249485
-70.593,-23.126,4.6,6.997675171749436,4.4,0.03589601360249485
-71.391,-18.475,4.6,6.997675171749436,4.4,0.03589601360249485
-71.866,-31.878,4.8,6.997675171749436,4.4,0.03589601360249485
-70.247,-25.517,4.4,6.997675171749436,4.4,0.03589601360249485
-65.429,-25.601,4.7,6.997675171749436,4.4,0.03589601360249485
-71.544,-32.303,4.4,6.997675171749436,4.4,0.03589601360249485
-72.962,-36.008,5.1,6.997675171749436,4.4,0.03589601360249485
-70.241,-19.808,5.2,6.997675171749436,4.4,0.03589601360249485
-70.81,-17.398,5.1,6.997675171749436,4.4,0.03589601360249485
-70.474,-25.315,4.5,6.997675171749436,4.4,0.03589601360249485
-73.095,-37.698,4.8,6.997675171749436,4.4,0.03589601360249485
-71.497,-18.27,4.8,6.997675171749436,4.4,0.03589601360249485
-69.616,-21.535,4.6,6.997675171749436,4.4,0.03589601360249485
-71.735,-31.65,4.9,6.997675171749436,4.4,0.03589601360249485
-69.429,-25.563,4.8,6.997675171749436,4.4,0.03589601360249485
-70.717,-28.773,4.7,6.997675171749436,4.4,0.03589601360249485
