lon,lat,rate_MgeMcmin_per_year
-68.34,-18.026,0.008075529008364822
-68.24,-18.026,0.007796296036806094
-68.14,-18.026,0.007572557946544593
-68.04,-18.026,0.007403184533872141
-67.94,-18.026,0.007271801176177272
-67.84,-18.026,0.007172186729299617
-67.74,-18.026,0.0070921321688161305
-67.64,-18.026,0.007033515196600889
-67.54,-18.026,0.007009727436747487
-67.44,-18.026,0.006993140115090392
-67.34,-18.026,0.006967678547258158
-72.44,-18.126,0.006355403731489637
-72.34,-18.126,0.007153935134533583
-72.24,-18.126,0.008068892127800875
-72.14,-18.126,0.00906019001813253
-72.04,-18.126,0.010141567601392107
-71.94,-18.126,0.011315067122221786
-71.84,-18.126,0.012538293890326077
-71.74,-18.126,0.013787334013198132
-71.64,-18.126,0.015206499741723705
-71.54,-18.126,0.01634018710497625
-71.44,-18.126,0.017296719370200934
-71.34,-18.126,0.017988161944188303
-71.24,-18.126,0.018389395675722033
-71.14,-18.126,0.018548655945906687
-71.04,-18.126,0.018573506262104775
-70.94,-18.126,0.01857643855617873
-70.84,-18.126,0.018668228480455455
-70.74,-18.126,0.01894381450300101
-70.64,-18.126,0.019812932282843667
-70.54,-18.126,0.020485393113395468
-70.44,-18.126,0.021423294634450727
-70.34,-18.126,0.022112787534246524
-70.24,-18.126,0.022568864523150694
-70.14,-18.126,0.02262894604618437
-70.04,-18.126,0.022232937840155058
-69.94,-18.126,0.021438627805307194
-69.84,-18.126,0.020384132837222846
-69.74,-18.126,0.019237422765965153
-69.64,-18.126,0.018113949200938825
-69.54,-18.126,0.017040375507807376
-69.44,-18.126,0.016029805966625947
-69.34,-18.126,0.015071150769463462
-69.24,-18.126,0.014242221315057181
-69.14,-18.126,0.013342658838538137
-69.04,-18.126,0.012554980095926743
-68.94,-18.126,0.011724795387271014
-68.84,-18.126,0.010954008946568101
-68.74,-18.126,0.01026043157195786
-68.64,-18.126,0.009653431660479463
-68.54,-18.126,0.009133927516043546
-68.44,-18.126,0.008698081729431532
-68.34,-18.126,0.008341322165611226
-68.24,-18.126,0.008044067798992449
-68.14,-18.126,0.007808385527728994
-68.04,-18.126,0.007621874447834974
-67.94,-18.126,0.007475340242781412
-67.84,-18.126,0.007367284663758762
-67.74,-18.126,0.007271807196860705
-67.64,-18.126,0.00720361833866351
-67.54,-18.126,0.007171206748743387
-67.44,-18.126,0.007153260568208465
-67.34,-18.126,0.00712144278195489
-72.54,-18.226,0.005323940119271144
-72.44,-18.226,0.005979153520290472
-72.34,-18.226,0.006731568450392242
-72.24,-18.226,0.007542138006801967
-72.14,-18.226,0.008439490258868912
-72.04,-18.226,0.009424902355009904
-71.94,-18.226,0.010475878806714094
-71.84,-18.226,0.011581150978152089
-71.74,-18.226,0.012715279625812752
-71.64,-18.226,0.013965797299593102
-71.54,-18.226,0.014961842799705366
-71.44,-18.226,0.015802691603863415
-71.34,-18.226,0.016449975351420645
-71.24,-18.226,0.01689566548295364
-71.14,-18.226,0.01716381173615738
-71.04,-18.226,0.01732966816442639
-70.94,-18.226,0.01746688562291391
-70.84,-18.226,0.01767774573328601
-70.74,-18.226,0.018096967403557835
-70.64,-18.226,0.019018821048019247
-70.54,-18.226,0.020001859688915085
-70.44,-18.226,0.020948613979873607
-70.34,-18.226,0.021871392923905254
-70.24,-18.226,0.022584123138408876
-70.14,-18.226,0.02287831524304875
-70.04,-18.226,0.0226353551136395
-69.94,-18.226,0.02189501446959599
-69.84,-18.226,0.02082821514338068
-69.74,-18.226,0.019647125322196698
-69.64,-18.226,0.018473992499685756
-69.54,-18.226,0.017383977776423046
-69.44,-18.226,0.016380169478688974
-69.34,-18.226,0.01552769971628975
-69.24,-18.226,0.01462132833611241
-69.14,-18.226,0.013723811916192097
-69.04,-18.226,0.012933547250146291
-68.94,-18.226,0.01209053556061243
-68.84,-18.226,0.011303130907462038
-68.74,-18.226,0.010592025535490142
-68.64,-18.226,0.009970665585146662
-68.54,-18.226,0.009438525019799021
-68.44,-18.226,0.008984799196988868
-68.34,-18.226,0.008608576746651025
-68.24,-18.226,0.008296358847779416
-68.14,-18.226,0.008044582061664949
-68.04,-18.226,0.007839418576868356
-67.94,-18.226,0.007680579283104062
-67.84,-18.226,0.007542608701176734
-67.74,-18.226,0.00745231248978009
-67.64,-18.226,0.007369910832035158
-67.54,-18.226,0.0073235412919574056
-67.44,-18.226,0.007292166751235236
-67.34,-18.226,0.007271355675731572
-67.24,-18.226,0.007275391723869084
-72.64,-18.326,0.004465376139943049
-72.54,-18.326,0.005003150409470418
-72.44,-18.326,0.005598927259182283
-72.34,-18.326,0.006280576969615175
-72.24,-18.326,0.0070140288674545
-72.14,-18.326,0.007833090192292703
-72.04,-18.326,0.008716728698215302
-71.94,-18.326,0.00966640513638527
-71.84,-18.326,0.010652042189483768
-71.74,-18.326,0.011671503587520922
-71.64,-18.326,0.012810199612170134
-71.54,-18.326,0.013695972123827435
-71.44,-18.326,0.014455536876556046
-71.34,-18.326,0.015075182219632695
-71.24,-18.326,0.015556268750665615
-71.14,-18.326,0.01591199987757753
-71.04,-18.326,0.0161897486149101
-70.94,-18.326,0.016439993646113635
-70.84,-18.326,0.01673934557472956
-70.74,-18.326,0.017234900616232004
-70.64,-18.326,0.018228615561250584
-70.54,-18.326,0.0192995058035462
-70.44,-18.326,0.020355563329761538
-70.34,-18.326,0.021437139848151245
-70.24,-18.326,0.022329751776362844
-70.14,-18.326,0.02280799501628338
-70.04,-18.326,0.022719232486459195
-69.94,-18.326,0.022082419271632146
-69.84,-18.326,0.021088248583778082
-69.74,-18.326,0.019932069313734542
-69.64,-18.326,0.018791055057382915
-69.54,-18.326,0.01773398942134327
-69.44,-18.326,0.016764110454906226
-69.34,-18.326,0.015944958602308608
-69.24,-18.326,0.01504860737041635
-69.14,-18.326,0.014238364551080351
-69.04,-18.326,0.013347207745376212
-68.94,-18.326,0.012486727514324246
-68.84,-18.326,0.011678724580914996
-68.74,-18.326,0.010943309975048207
-68.64,-18.326,0.010301493868769416
-68.54,-18.326,0.009749393017942413
-68.44,-18.326,0.00928003370047048
-68.34,-18.326,0.008887461890956364
-68.24,-18.326,0.00856085084347468
-68.14,-18.326,0.008291510502227583
-68.04,-18.326,0.008067529264836294
