longitude,latitude,mag,kernel_r_km
-69.05,-29.51,5.2,98.23896290419307
-72.277,-45.786,5.2,118.44064411168748
-73.002,-45.85,5.2,91.06358430220968
-71.643,-40.434,4.7,80.8987612901184
-71.207,-36.417,5.3,90.39007110431737
-67.665,-21.912,4.9,107.79429340745698
-68.811,-23.878,4.7,103.67829222524453
-69.558,-34.821,5.2,93.56555860997835
-70.839,-37.393,5.2,129.84443565849134
-69.159,-18.186,4.7,87.85005778119434
-69.18,-19.44,6.3,64.33764507945392
-69.295,-26.31,5.0,82.44091715041702
-69.727,-33.345,4.8,61.14972073438797
-71.4,-36.275,4.8,82.32011642364965
-72.654,-45.743,5.2,98.10585158298332
-68.6,-19.22,5.6,86.75972743135102
-68.178,-22.606,4.7,86.88533259902636
-67.076,-24.205,4.8,134.36540818514237
-69.268,-31.618,4.7,77.07033456736939
-68.809,-26.176,4.9,94.67619760933754
-67.306,-21.24,5.0,130.3471262370037
-68.087,-20.969,4.8,91.21902845726916
-69.175,-30.618,5.2,65.04966028845345
-72.143,-40.546,4.8,76.75733752555355
-69.495,-31.791,4.8,69.49281347311226
-69.051,-25.099,4.9,100.30001275037897
-71.391,-41.49,4.8,133.72651293746557
-71.781,-41.154,4.8,99.4100154050748
-69.451,-31.811,4.9,70.09793463976729
-70.36,-35.21,6.5,84.52414352674029
-70.15,-34.31,5.3,56.015984414724514
-70.121,-33.379,4.8,58.39242671405882
-67.22,-24.438,4.8,134.8251400066238
-69.14,-32.93,4.8,71.53081219571962
-68.648,-23.004,5.0,98.59672496091454
-68.482,-23.839,4.7,120.12862417569464
-70.393,-32.823,4.7,84.96535565248077
-67.055,-24.322,5.2,133.90576464541314
-69.418,-30.819,5.1,76.63158779685604
-72.262,-40.465,4.9,86.65053317089807
-68.701,-26.195,4.9,103.06200016045862
-71.4,-38.04,5.5,131.12409574137743
-73.69,-45.39,5.2,112.88740778091902
-72.327,-45.194,5.2,103.3055256120158
-68.641,-19.827,5.1,71.40603506784956
-70.054,-34.163,5.0,55.14944276205164
-67.85,-23.208,4.8,111.16191462946348
-72.95,-45.48,6.24,71.87358368335211
-68.713,-21.384,4.7,79.63918443114055
-71.913,-40.439,4.8,80.27706213956613
-68.71,-19.46,5.1,73.7846949500855
-68.995,-20.132,5.0,71.12823236378972
