lon,lat
-70.273,-18.726
-70.173,-18.726
-70.073,-18.726
-69.973,-18.726
-69.873,-18.726
-69.773,-18.726
-69.673,-18.726
-69.573,-18.726
-69.473,-18.726
-69.373,-18.726
-69.273,-18.726
-69.173,-18.726
-69.073,-18.726
-68.973,-18.726
-68.873,-18.726
-68.773,-18.726
-68.673,-18.726
-68.573,-18.726
-68.473,-18.726
-68.373,-18.726
-68.273,-18.726
-68.173,-18.726
-68.073,-18.726
-67.973,-18.726
-67.873,-18.726
-67.773,-18.726
-67.673,-18.726
-67.573,-18.726
-67.473,-18.726
-67.373,-18.726
-67.273,-18.726
-67.173,-18.726
-67.073,-18.726
-72.373,-18.826
-72.273,-18.826
-72.173,-18.826
-72.073,-18.826
-71.973,-18.826
-71.873,-18.826
-71.773,-18.826
-71.673,-18.826
-71.573,-18.826
-71.473,-18.826
-71.373,-18.826
-71.273,-18.826
-71.173,-18.826
-71.073,-18.826
-70.973,-18.826
-70.873,-18.826
-70.773,-18.826
-70.673,-18.826
-70.573,-18.826
-70.473,-18.826
-70.373,-18.826
-70.273,-18.826
-70.173,-18.826
-70.073,-18.826
-69.973,-18.826
-69.873,-18.826
-69.773,-18.826
-69.673,-18.826
-69.573,-18.826
-69.473,-18.826
-69.373,-18.826
-69.273,-18.826
-69.173,-18.826
-69.073,-18.826
-68.973,-18.826
-68.873,-18.826
-68.773,-18.826
-68.673,-18.826
-68.573,-18.826
-68.473,-18.826
-68.373,-18.826
-68.273,-18.826
-68.173,-18.826
-68.073,-18.826
-67.973,-18.826
-67.873,-18.826
-67.773,-18.826
-67.673,-18.826
-67.573,-18.826
-67.473,-18.826
-67.373,-18.826
-67.273,-18.826
-67.173,-18.826
-67.073,-18.826
-66.973,-18.826
-72.273,-18.926
-72.173,-18.926
-72.073,-18.926
-71.973,-18.926
-71.873,-18.926
-71.773,-18.926
-71.673,-18.926
-71.573,-18.926
-71.473,-18.926
-71.373,-18.926
-71.273,-18.926
-71.173,-18.926
-71.073,-18.926
-70.973,-18.926
-70.873,-18.926
-70.773,-18.926
-70.673,-18.926
-70.573,-18.926
-70.473,-18.926
-70.373,-18.926
-70.273,-18.926
-70.173,-18.926
-70.073,-18.926
-69.973,-18.926
-69.873,-18.926
-69.773,-18.926
-69.673,-18.926
-69.573,-18.926
-69.473,-18.926
-69.373,-18.926
-69.273,-18.926
-69.173,-18.926
-69.073,-18.926
-68.973,-18.926
-68.873,-18.926
-68.773,-18.926
-68.673,-18.926
-68.573,-18.926
-68.473,-18.926
-68.373,-18.926
-68.273,-18.926
-68.173,-18.926
-68.073,-18.926
-67.973,-18.926
-67.873,-18.926
-67.773,-18.926
-67.673,-18.926
-67.573,-18.926
-67.473,-18.926
-67.373,-18.926
-67.273,-18.926
-67.173,-18.926
-67.073,-18.926
-66.973,-18.926
-72.173,-19.026
-72.073,-19.026
-71.973,-19.026
-71.873,-19.026
-71.773,-19.026
-71.673,-19.026
-71.573,-19.026
-71.473,-19.026
-71.373,-19.026
-71.273,-19.026
-71.173,-19.026
-71.073,-19.026
-70.973,-19.026
-70.873,-19.026
-70.773,-19.026
-70.673,-19.026
-70.573,-19.026
-70.473,-19.026
-70.373,-19.026
-70.273,-19.026
-70.173,-19.026
-70.073,-19.026
-69.973,-19.026
-69.873,-19.026
-69.773,-19.026
-69.673,-19.026
-69.573,-19.026
-69.473,-19.026
-69.373,-19.026
-69.273,-19.026
-69.173,-19.026
-69.073,-19.026
-68.973,-19.026
-68.873,-19.026
-68.773,-19.026
-68.673,-19.026
-68.573,-19.026
-68.473,-19.026
-68.373,-19.026
-68.273,-19.026
-68.173,-19.026
-68.073,-19.026
-67.973,-19.026
-67.873,-19.026
-67.773,-19.026
-67.673,-19.026
-67.573,-19.026
-67.473,-19.026
-67.373,-19.026
-67.273,-19.026
-67.173,-19.026
-67.073,-19.026
-66.973,-19.026
-72.173,-19.126
